"SPECIES","LONG_WGS84","LAT_WGS84"
"Microtus montanus",-114.23214,38.99025
"Microtus montanus",-114.30167,39.01083
"Microtus montanus",-121.457123,40.509826
"Microtus montanus",-111.20983,46.50065
"Microtus montanus",-110.89425,46.81784
"Microtus montanus",-109.51069,46.79546
"Microtus montanus",-108.42645,45.16964
"Microtus montanus",-108.43425,45.17594
"Microtus montanus",-120.29477,41.44964
"Microtus montanus",-120.28822,41.51955
"Microtus montanus",-110.39067,46.43996
"Microtus montanus",-107.23637,44.20496
"Microtus montanus",-118.26526,36.47545
"Microtus montanus",-118.7452,37.2013
"Microtus montanus",-118.7451,37.20139
"Microtus montanus",-110.2499,44.89724
"Microtus montanus",-120.2787,41.13879
"Microtus montanus",-121.114813,40.737906
"Microtus montanus",-121.179729,40.734581
"Microtus montanus",-110.462294,44.659252
"Microtus montanus",-110.076623,44.952774
"Microtus montanus",-123.583109,40.890626
"Microtus montanus",-120.279417,41.141017
"Microtus montanus",-118.16474,36.59771
"Microtus montanus",-118.00818,37.41428
"Microtus montanus",-119.988687,38.480851
"Microtus montanus",-120.23932,39.431
"Microtus montanus",-118.03807,37.26175
"Microtus montanus",-118.14757,37.50348
"Microtus montanus",-117.9317,37.46574
"Microtus montanus",-118.21383,37.77415
"Microtus montanus",-118.59148,37.75886
"Microtus montanus",-118.76654,37.70205
"Microtus montanus",-118.77307,37.68773
"Microtus montanus",-118.57446,37.44568
"Microtus ochrogaster",-103.94,46.02
"Microtus ochrogaster",-108.42,45.16
"Microtus ochrogaster",-104.04,45.62
"Microtus ochrogaster",-104.03,45.68
"Microtus oregoni",-121.815,47.3515
"Microtus oregoni",-121.9211,47.3952
"Microtus oregoni",-122.3706,47.7097
"Microtus oregoni",-122.6056,45.3575
"Microtus oregoni",-121.8569,46.9164
"Microtus oregoni",-121.895,46.9244
"Microtus oregoni",-122.2797,47.7569
"Microtus oregoni",-121.5703,46.7311
"Microtus oregoni",-121.5833,46.8672
"Microtus oregoni",-121.575,48.8375
"Microtus oregoni",-124.106089,40.992869
"Microtus oregoni",-123.4389,47.9947
"Microtus oregoni",-121.5861,46.9175
"Microtus oregoni",-122.315676,46.854481
"Microtus oregoni",-121.3589,47.7094
"Microtus oregoni",-122.6114,48.5128
"Microtus oregoni",-124.7311,48.1661
"Microtus oregoni",-122.6631,48.4197
"Microtus oregoni",-122.1106,44.1309
"Microtus oregoni",-121.9915,44.1351
"Microtus oregoni",-122.1567,44.2325
"Microtus oregoni",-122.1567,44.2914
"Microtus oregoni",-121.9712,45.8035
"Microtus oregoni",-121.8308,45.8317
"Microtus oregoni",-121.8308,45.8462
"Microtus oregoni",-121.8893,45.8473
"Microtus oregoni",-121.8516,45.8607
"Microtus oregoni",-121.9303,45.8619
"Microtus oregoni",-121.9071,45.8711
"Microtus oregoni",-122.4769,47.4292
"Microtus oregoni",-123.5372,40.84157
"Microtus oregoni",-123.324469,40.814303
"Microtus oregoni",-123.536589,41.402386
"Microtus oregoni",-123.501227,41.567984
"Microtus oregoni",-123.4623,41.51577
"Microtus oregoni",-123.53139,40.80611
"Microtus oregoni",-123.302551,40.819648
"Microtus oregoni",-123.54907,40.94152
"Microtus oregoni",-123.58348,40.82896
"Microtus oregoni",-123.61433,40.84337
"Microtus oregoni",-121.8499,46.6288
"Microtus oregoni",-121.5149,46.6574
"Microtus oregoni",-121.813259,46.6861
"Microtus oregoni",-121.494,46.6861
"Microtus oregoni",-121.4731,46.707638
"Microtus oregoni",-121.567176,46.718419
"Microtus oregoni",-121.870622,46.992119
"Microtus oregoni",-123.4563,43.0146
"Microtus oregoni",-123.7553,45.215
"Microtus oregoni",-121.585,45.3392
"Microtus oregoni",-122.015304,46.10218
"Microtus oregoni",-121.942134,46.419481
"Microtus oregoni",-121.800465,46.428742
"Microtus oregoni",-121.896965,46.739781
"Microtus oregoni",-121.546271,46.747019
"Microtus oregoni",-121.8917,46.7578
"Microtus oregoni",-121.5262,46.917919
"Microtus oregoni",-122.015,47.0106
"Microtus oregoni",-121.603959,46.689719
"Microtus oregoni",-123.8687,47.2215
"Microtus oregoni",-123.9096,47.236
"Microtus oregoni",-121.8642,47.5497
"Microtus oregoni",-123.858076,47.2215
"Microtus oregoni",-123.9096,47.228762
"Microtus oregoni",-123.7239,47.3515
"Microtus oregoni",-124.289034,47.9179
"Microtus oregoni",-122.9387,47.9463
"Microtus oregoni",-123.9148,47.3515
"Microtus oregoni",-123.8724,47.4388
"Microtus oregoni",-124.2998,47.8889
"Microtus oregoni",-124.1504,47.939663
"Microtus oregoni",-123.0044,47.9618
"Microtus oregoni",-124.0188,48.0811
"Microtus oregoni",-123.92,44.51
"Microtus oregoni",-123.79,44.43
"Microtus oregoni",-123.87,44.46
"Microtus oregoni",-123.96,44.54
"Microtus oregoni",-123.950366,46.425719
"Microtus oregoni",-123.9759,46.4943
"Microtus oregoni",-123.215877,46.876019
"Microtus oregoni",-122.0078,47.003
"Microtus oregoni",-121.5703,47.8881
"Microtus oregoni",-123.110183,46.926681
"Microtus oregoni",-122.667085,46.941281
"Microtus oregoni",-121.8664,46.9508
"Microtus oregoni",-122.677611,46.984881
"Microtus oregoni",-122.688189,46.992119
"Microtus oregoni",-122.6829,46.992119
"Microtus oregoni",-121.286838,48.663882
"Microtus oregoni",-121.016667,47.1
"Microtus oregoni",-121.383333,47.25
"Microtus oregoni",-121.2705,48.6675
"Microtus oregoni",-122.3,43.2
"Microtus oregoni",-123.9,44.5
"Microtus oregoni",-123.8,44.5
"Microtus oregoni",-123.866667,44.533333
"Microtus oregoni",-123.9,45
"Microtus oregoni",-123.53,43.76
"Microtus oregoni",-123.8,43.77
"Microtus oregoni",-123.566667,44.283333
"Microtus oregoni",-123.866667,44.55
"Microtus oregoni",-123.916667,45.25
"Microtus oregoni",-122.31,43.19
"Microtus oregoni",-122.33,43.2
"Microtus oregoni",-122.42,43.24
"Microtus oregoni",-122.25,43.26
"Microtus oregoni",-122.27,43.32
"Microtus oregoni",-122.71,43.73
"Microtus oregoni",-122.71,43.74
"Microtus oregoni",-123.28,44.52
"Microtus oregoni",-123.41,45.55
"Microtus oregoni",-123.49,45.57
"Microtus oregoni",-123.3,45.57
"Microtus oregoni",-123.61,45.62
"Microtus oregoni",-122.241333,47.785333
"Microtus oregoni",-124.48112,42.818005
"Microtus pennsylvanicus",-114.26,47.37
"Microtus pennsylvanicus",-104.03,45.43
"Microtus pennsylvanicus",-104.06,45.57
"Microtus pennsylvanicus",-104.18,45.62
"Microtus pennsylvanicus",-104.09,45.62
"Microtus pennsylvanicus",-104.04,45.62
"Microtus pennsylvanicus",-104.14,45.67
"Microtus pennsylvanicus",-103.94,46.02
"Microtus pennsylvanicus",-108.42,45.17
"Microtus pennsylvanicus",-108.54,45.21
"Microtus pennsylvanicus",-119.5108,47.4636
"Microtus pennsylvanicus",-105.54,45.73
"Microtus pennsylvanicus",-104.0001,47.9883
"Microtus pennsylvanicus",-103.9702,47.9974
"Microtus pennsylvanicus",-104.0247,47.9975
"Microtus pennsylvanicus",-104.0434,47.9991
"Microtus pennsylvanicus",-103.9914,48.0151
"Microtus pennsylvanicus",-111.59706,40.15717
"Microtus pennsylvanicus",-114.1851,48.3728
"Microtus pennsylvanicus",-117.297452,48.572482
"Microtus pennsylvanicus",-113.85135,47.74526
"Microtus pennsylvanicus",-111.20983,46.50065
"Microtus pennsylvanicus",-110.89425,46.81784
"Microtus pennsylvanicus",-112.58479,46.23945
"Microtus pennsylvanicus",-110.1576,44.86657
"Microtus pennsylvanicus",-110.2499,44.89724
"Microtus pennsylvanicus",-109.339682,47.000151
"Microtus richardsoni",-109.05,42.81
"Microtus richardsoni",-108.89,42.62
"Microtus richardsoni",-121.8114,46.75
"Microtus richardsoni",-121.8128,46.7528
"Microtus richardsoni",-121.7578,46.7775
"Microtus richardsoni",-121.8244,46.9156
"Microtus richardsoni",-122.5669,47.1625
"Microtus richardsoni",-121.64,46.9028
"Microtus richardsoni",-120.6689,48.7208
"Microtus richardsoni",-122.1767,44.2472
"Microtus richardsoni",-121.8612,44.4016
"Microtus richardsoni",-123.4563,43.0146
"Microtus richardsoni",-122.015304,46.10218
"Microtus richardsoni",-121.4731,46.696781
"Microtus richardsoni",-121.4731,46.707638
"Microtus richardsoni",-121.896965,46.739781
"Microtus richardsoni",-121.8289,46.754181
"Microtus richardsoni",-121.75306,46.91361
"Microtus richardsoni",-121.665,46.92
"Microtus richardsoni",-121.9023,46.933919
"Microtus richardsoni",-121.7656,46.9617
"Microtus richardsoni",-121.8297,47.0403
"Microtus richardsoni",-111.01145,40.59385
"Microtus richardsoni",-110.92955,40.6862
"Microtus richardsoni",-122.16,44.37
"Microtus richardsoni",-110.93083,40.68167
"Microtus richardsoni",-110.9174,40.6907
"Microtus richardsoni",-110.5624,42.42475
"Microtus richardsoni",-111.4825,39.11639
"Microtus richardsoni",-111.13611,39.534722
"Microtus richardsoni",-107.86,44.81
"Microtus richardsoni",-107.79,44.86
"Microtus richardsoni",-112.68546,44.36496
"Microtus richardsoni",-111.83598,44.91356
"Microtus richardsoni",-109.970641,43.70568
"Microtus richardsoni",-109.753366,43.006457
"Microtus townsendii",-122.3889,47.7697
"Microtus townsendii",-122.6056,45.3575
"Microtus townsendii",-122.6114,48.5128
"Microtus townsendii",-124.3726,43.1192
"Microtus townsendii",-122.5692,45.4078
"Microtus townsendii",-122.2042,47.7625
"Microtus townsendii",-122.7389,48.5853
"Microtus townsendii",-121.8114,46.75
"Microtus townsendii",-121.8128,46.7528
"Microtus townsendii",-124.1736,46.9269
"Microtus townsendii",-123.1297,48.5219
"Microtus townsendii",-122.294775,46.847419
"Microtus townsendii",-122.326125,46.847419
"Microtus townsendii",-122.273775,46.847419
"Microtus townsendii",-122.305124,46.854481
"Microtus townsendii",-122.23889,47.64556
"Microtus townsendii",-122.55112,47.76048
"Microtus townsendii",-122.1544,47.5392
"Microtus townsendii",-124.7483,48.1572
"Microtus townsendii",-122.6689,48.4192
"Microtus townsendii",-121.908911,46.995
"Microtus townsendii",-123.1514,48.523036
"Microtus townsendii",-122.7111,47.0825
"Microtus townsendii",-122.1733,47.6542
"Microtus townsendii",-122.9272,48.0928
"Microtus townsendii",-122.3417,48.3406
"Microtus townsendii",-122.34771,48.34646
"Microtus townsendii",-122.0444,47.1056
"Microtus townsendii",-123.21,44.67
"Microtus townsendii",-123.9354,46.411219
"Microtus townsendii",-123.9,44.52
"Microtus townsendii",-123.96,44.54
"Microtus townsendii",-122.3319,47.6994
"Microtus townsendii",-122.667085,46.948519
"Microtus townsendii",-122.4769,47.4292
"Microtus townsendii",-123.563056,44.33
"Microtus townsendii",-122.4617,48.705
"Microtus townsendii",-124.48112,42.818005
