"SPECIES","LONG_WGS84","LAT_WGS84","LONGITUDE","LATITUDE","ELEVATION","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"Microtus montanus",-111.4825,39.11639,-111.4825,39.11639,3057,234,1226,38,70158,2034.212524,-1182.056274,3216.268799,-499,1193,1193,-597,85835.69531,11230.66895,3060.662598,32,28389.97461,12436.86328,12437,26648
"Microtus montanus",-118.68,42.09,-118.68,42.09,1984,600,1143,35,73251,2581.256348,-671.806274,3253.0625,61,1601,1610,-215,59186.01953,8056.693359,1348.137451,44,20849.42969,5515.831055,6305,19317
"Microtus montanus",-118.66,42.11,-118.66,42.11,2088,496,1126,36,70305,2390.787598,-728.900024,3119.6875,-229,1461,1467,-277,69458.74219,9487.900391,1338.193726,48,26120.66406,5703.162598,6684,25303
"Microtus montanus",-109.352306,33.64172,-109.352306,33.64172,2638,683,1612,47,64340,2451.268799,-939.575012,3390.84375,1466,983,1533,-110,76914.10938,11121.19336,1654.518799,42,28001.00586,7320.630859,22728,21162
"Microtus montanus",-118.67,42.09,-118.67,42.09,2036,554,1149,36,71241,2510.837402,-676.737488,3187.574951,-180,1530,1541,-225,66854.84375,8736.78125,1340.793701,48,24608.73828,5617.806152,6599,23652
"Microtus montanus",-119.01,42.1,-119.01,42.1,1721,715,1365,39,73736,2822.712402,-668.443726,3491.15625,529,1708,1716,-144,25779.92383,3036.4375,1091.587524,31,8403.449219,3835.199951,4415,7459
"Microtus montanus",-118.98,42.11,-118.98,42.11,1959,655,1159,35,74882,2651.918701,-656.918762,3308.837402,-138,1676,1676,-202,27638.11914,3456.65625,1182.462524,32,8850,4123.575195,4124,8077
"Microtus montanus",-110.50475,43.2392,-110.50475,43.2392,2012,170,1830,40,91739,2624.90625,-1854.849976,4479.756348,-895,1241,1321,-1051,56606.76172,7313.268555,3252.625,29,20407.28125,10350.85645,10487,19796
"Microtus montanus",-107.33,44.57,-107.33,44.57,2944,-55,1236,36,75920,1854.449951,-1543.775024,3398.225098,-189,918,973,-958,77296.82813,10844.5752,3605.431152,33,28514.20703,14216.1748,14644,14820
"Microtus montanus",-117.0552,45.914,-117.0552,45.914,995,873,1379,38,75903,3001.006348,-552.731262,3553.737549,1206,1838,1872,-62,44560.82422,5632.975098,2685.231445,24,14942.58105,8122.5625,10096,10547
"Microtus montanus",-117.1125,45.9214,-117.1125,45.9214,1271,810,1137,34,73112,2730.081299,-535.693726,3265.774902,1074,1772,1773,-80,45798.33594,5824.15625,2595.431152,25,15148.06836,8146.049805,10023,11048
"Microtus montanus",-117.0552,45.9214,-117.0552,45.9214,873,928,1361,38,75928,3044.693848,-492.237488,3536.931396,1261,1893,1927,-10,43496.69922,5433.0625,2598.09375,25,14643.47461,7940.59375,9907,10190
"Microtus montanus",-117.1853,45.9397,-117.1853,45.9397,1085,829,1158,35,73790,2772.893799,-510.806244,3283.699951,1095,1796,1805,-72,46923.15625,5170.506348,2363.78125,25,14178.09375,7537.731445,9306,12570
"Microtus montanus",-117.1957,45.9433,-117.1957,45.9433,1282,793,1143,34,73263,2734.206299,-537.8125,3272.018799,1050,1758,1763,-91,47791.64844,5983.293945,2522.912598,25,15454.68164,8235.712891,10090,11963
"Microtus montanus",-117.1281,45.9433,-117.1281,45.9433,881,876,1183,35,75138,2862.09375,-469.662506,3331.756348,1158,1857,1866,-40,45075.25781,5363.71875,2589.356201,23,14584.94336,8048.46875,9921,11129
"Microtus montanus",-117.1281,45.9543,-117.1281,45.9543,765,938,1345,38,74617,3014.006348,-477.393738,3491.400146,1261,1889,1922,16,43342.60156,5142.450195,2492.037354,23,14233.28125,7753.418945,9620,10573
"Microtus montanus",-117.2764,46.00362,-117.2764,46.00362,637,888,1349,38,72843,2953.800049,-515.65625,3469.456299,820,1823,1851,-16,48126.64453,5758.993652,2256.462402,29,14825.94336,7204.112305,8813,12574
"Microtus montanus",-111.68855,37.93533,-111.68855,37.93533,2580,624,1382,39,73848,2527.681152,-945.112549,3472.793701,-136,1389,1635,-260,54452.72656,6602.324707,1916.643799,27,17243.58789,8534.087891,11000,14966
"Microtus montanus",-111.71803,37.98294,-111.71803,37.98294,3026,356,1385,40,72152,2238.262451,-1188.856201,3427.118652,-383,1097,1345,-506,71096.21094,9574.575195,2512.006348,30,23835.30664,11075.85645,13293,19641
"Microtus montanus",-107.85,44.81,-107.85,44.81,2768,44,1086,32,79887,1965.068726,-1372.068726,3337.137451,-56,1066,1125,-917,81873.82813,9686.78125,3184.449951,25,27044.32031,14215.41895,14778,20557
"Microtus montanus",-120.2072,47.6761,-120.2072,47.6761,223,1122,1243,33,88136,3261.112549,-446.931274,3708.043945,50,2187,2248,-20,29710.58789,5478.3125,500.643738,61,14308.79395,2231.012451,3277,13043
"Microtus montanus",-114.23214,38.99025,-114.23214,38.99025,2308,777,1349,36,81408,2833.84375,-812.762451,3646.606201,211,-105,1888,-189,42435.48047,4545.6875,2229.181152,20,12543.46875,7673.524414,10490,9325
"Microtus montanus",-114.30167,39.01083,-114.30167,39.01083,3069,544,1140,37,71071,2273.393799,-804.075012,3077.46875,-20,1491,1536,-254,78032.10938,10915.71289,3664.012451,35,29154.375,11896.76953,12111,21431
"Microtus montanus",-121.457123,40.509826,-121.457123,40.509826,1967,562,1482,46,60232,2462.237549,-753.931274,3216.168945,-122,1367,1367,-122,182259.0156,31172.29297,1179.824951,70,85556.48438,7382.743652,7467,85556
"Microtus montanus",-111.20983,46.50065,-111.20983,46.50065,1971,265,1331,37,77105,2278.756348,-1243.525024,3522.28125,596,1238,1302,-677,73923.60938,9097.450195,3831.231445,24,25124.30078,14323.84375,17298,16876
"Microtus montanus",-110.89425,46.81784,-110.89425,46.81784,1779,360,1426,38,77416,2439.84375,-1236.59375,3676.4375,717,-592,1400,-592,53782.44922,7779.40625,2575.362549,36,20595.24219,9455.987305,16795,9456
"Microtus montanus",-109.51069,46.79546,-109.51069,46.79546,1887,314,1360,37,77027,2357.168701,-1229.518799,3586.6875,655,-553,1344,-637,109179.4688,15478.81836,5571.568848,35,42483.5,19523.67578,29029,19786
"Microtus montanus",-108.42645,45.16964,-108.42645,45.16964,2201,525,1022,30,80107,2480.90625,-859.362488,3340.268799,360,-343,1625,-416,50188.42578,8845.456055,2192.512451,41,19560.51953,8990.6875,10242,9052
"Microtus montanus",-108.43425,45.17594,-108.43425,45.17594,2171,523,1023,30,79522,2472.149902,-852.818726,3324.96875,355,-408,1619,-408,50366.75781,8612.400391,2110.28125,41,19508.42578,8759.037109,10489,8759
"Microtus montanus",-120.29477,41.44964,-120.29477,41.44964,1768,707,1457,41,71449,2781.59375,-754.525024,3536.118652,-60,1652,1671,-136,59217.94531,7506.450195,917.068726,48,21288.47461,4336.1875,5525,20512
"Microtus montanus",-120.28822,41.51955,-120.28822,41.51955,2235,483,1196,38,66059,2346.199951,-755.012512,3101.212402,-197,1394,1394,-267,90832.32813,11626.56836,1084.431274,54,33474.0625,5219.787598,5220,33071
"Microtus montanus",-110.39067,46.43996,-110.39067,46.43996,1523,569,1529,40,77691,2681.431152,-1073.631226,3755.0625,1357,-392,1600,-392,38154.45703,6298.512695,1165.693726,52,16787.91797,4270.299805,14504,4270
"Microtus montanus",-107.23637,44.20496,-107.23637,44.20496,2616,165,1171,34,77874,2095.5625,-1312.193726,3407.756348,469,1164,1242,-753,62759.13281,9241.700195,3090.712402,33,23341.93164,12001.75586,13766,12144
"Microtus montanus",-118.26526,36.47545,-118.26526,36.47545,3496,118,1269,43,59564,1734.537476,-1202.349976,2936.887451,-529,934,934,-553,58861.16797,10688.09961,341.118744,87,31565.58594,1142.40625,1142,30540
"Microtus montanus",-118.7452,37.2013,-118.7452,37.2013,3344,31,1191,41,58927,1508.637451,-1348.78125,2857.418701,-627,833,833,-627,95060.54688,20181.13086,680.762451,88,53353.66797,2833.681152,2834,53354
"Microtus montanus",-118.7451,37.20139,-118.7451,37.20139,3344,31,1191,41,58927,1508.637451,-1348.78125,2857.418701,-627,833,833,-627,95060.54688,20181.13086,680.762451,88,53353.66797,2833.681152,2834,53354
"Microtus montanus",-110.2499,44.89724,-110.2499,44.89724,1986,218,1754,41,85175,2573.824951,-1665.856201,4239.681152,1302,-674,1302,-899,32519.90039,4587.881348,1381.3125,36,12153.49414,5076.487305,12153,5589
"Microtus montanus",-120.2787,41.13879,-120.2787,41.13879,1935,572,1452,42,66629,2612.143799,-777.193726,3389.337402,-205,1464,1468,-205,61353.19531,9081.724609,1201.881226,49,23585.78125,4784.462402,5993,23586
"Microtus montanus",-121.114813,40.737906,-121.114813,40.737906,1939,681,1348,42,65192,2616.4375,-585.331238,3201.768799,14,1560,1560,-56,61395.26953,8770.6875,1186,53,24662.58203,5012.40625,5012,24367
"Microtus montanus",-121.179729,40.734581,-121.179729,40.734581,1768,693,1554,45,64936,2711.925049,-714.90625,3426.831299,29,1566,1566,-72,53811.3125,8450.799805,635.599976,61,23989.06836,3421.837402,3422,22936
"Microtus montanus",-110.462294,44.659252,-110.462294,44.659252,2353,72,1500,38,82665,2258.643799,-1656.75,3915.393799,-864,1096,1161,-968,64057.96094,6669.412598,3763.787598,19,19490.98047,11837.22461,13170,18419
"Microtus montanus",-110.076623,44.952774,-110.076623,44.952774,2169,219,1501,38,81012,2432.199951,-1442.518799,3874.71875,1036,-281,1287,-799,56422.26953,6618,3477.487549,19,18358.84375,11886.05664,15922,12251
"Microtus montanus",-123.583109,40.890626,-123.583109,40.890626,395,1410,1482,46,58704,3385.137451,182.425003,3202.712402,691,2185,2185,691,119178.2031,24807.58203,404.643738,86,63435.83594,2592.137451,2592,63436
"Microtus montanus",-120.279417,41.141017,-120.279417,41.141017,1935,603,1487,43,67751,2671.8125,-783.668762,3455.481201,-187,1507,1519,-187,60626.125,8963.1875,1206.587524,48,23157.94336,4788.337402,6003,23158
"Microtus montanus",-118.16474,36.59771,-118.16474,36.59771,1648,1277,1408,42,68155,3144.899902,-139.081253,3283.981201,459,1942,2183,459,21183.88672,4773.674805,283.725006,81,11384.55566,1481.137451,1858,11385
"Microtus montanus",-118.00818,37.41428,-118.00818,37.41428,1827,987,1628,41,78468,3084.443848,-802.012512,3886.456299,200,1353,2034,21,21532.56836,3129.6875,837.787476,40,8733.787109,3643.28125,4847,7416
"Microtus montanus",-119.988687,38.480851,-119.988687,38.480851,2283,595,1359,44,63287,2352.018799,-699.662476,3051.681152,-50,1429,1444,-139,122756.4063,21220.53711,940.306274,71,57339.84375,4537.012695,6296,56296
"Microtus montanus",-120.23932,39.431,-120.23932,39.431,1968,508,1737,49,61281,2544.731201,-974.581299,3519.3125,-240,1312,1312,-240,85104.03125,14197.875,1219.393799,72,40850.03125,3934.300049,3934,40850
"Microtus montanus",-118.03807,37.26175,-118.03807,37.26175,1508,1205,1814,45,77076,3399.40625,-603.650024,4003.056152,440,661,2242,268,14904.7627,2081.96875,636.837524,35,5503.362305,2638.375,3589,4543
"Microtus montanus",-118.14757,37.50348,-118.14757,37.50348,3057,118,1418,44,63862,1916.043701,-1294.668701,3210.712402,-440,235,984,-613,35294.875,5646.618652,1280.65625,40,13516.66895,5403.806152,6788,10658
"Microtus montanus",-117.9317,37.46574,-117.9317,37.46574,1647,1162,1663,41,80730,3305.137695,-674.212524,3979.350098,357,595,2236,161,15556.4248,2182.399902,628.212524,36,5803.662598,2660.600098,3740,4747
"Microtus montanus",-118.21383,37.77415,-118.21383,37.77415,2273,766,1634,44,71547,2838.824951,-850.206238,3689.03125,-87,1735,1735,-87,21617.92578,2844.318848,1054.331299,33,7715.450195,3421.274902,3421,7715
"Microtus montanus",-118.59148,37.75886,-118.59148,37.75886,2081,806,1676,44,72796,2915.043701,-815.831299,3730.875,-73,1786,1786,-73,37723.54297,6450.774902,898.662476,64,18146.14453,3669.699951,3670,18146
"Microtus montanus",-118.76654,37.70205,-118.76654,37.70205,2085,789,1751,46,69465,2850.149902,-899.618774,3749.768555,-67,1721,1721,-67,36369.17969,6269.612305,965.168762,65,17665.71875,3631.3125,3631,17666
"Microtus montanus",-118.77307,37.68773,-118.77307,37.68773,2080,791,1743,46,69252,2839.174805,-899.918762,3739.093506,-65,1719,1719,-65,36845.44922,6437.393555,966.387512,65,17926.38672,3633.112549,3633,17926
"Microtus montanus",-118.57446,37.44568,-118.57446,37.44568,1388,1334,1868,46,76575,3551.231201,-474.881256,4026.112549,559,2352,2352,389,15035.21875,2390.53125,518.5,49,6497.987305,2065.84375,2066,5888
"Microtus ochrogaster",-103.94,46.02,-103.94,46.02,867,659,1465,32,103940,3014.09375,-1470.125,4484.21875,1723,-681,2005,-681,37658.79297,7307.994141,946.65625,64,18079.34375,2916.243652,15186,2916
"Microtus ochrogaster",-108.42,45.16,-108.42,45.16,2187,536,1030,30,79822,2499.912598,-848.987488,3348.900146,377,-332,1629,-405,48803.52344,9168.956055,2201.787598,44,19101.73047,8444.525391,10241,8494
"Microtus ochrogaster",-104.04,45.62,-104.04,45.62,1025,718,1494,34,99087,3050.381348,-1309.106201,4359.487305,1728,-538,2019,-538,36567.17969,6809.212402,823.631226,66,18054.19922,2554.324951,14303,2554
"Microtus ochrogaster",-104.03,45.68,-104.03,45.68,962,696,1501,33,100739,3048.262451,-1372.724976,4420.987305,1725,-588,2015,-588,36646.76172,6754.549805,857.043762,65,17901.35547,2657.96875,14493,2658
"Microtus oregoni",-121.815,47.3515,-121.815,47.3515,474,863,925,40,49795,2240.243652,-61.456249,2301.699951,309,1524,1524,272,219743.5781,31132.85156,6331.556152,44,87754.67188,23925.47461,23925,77751
"Microtus oregoni",-121.9211,47.3952,-121.9211,47.3952,243,982,1022,42,49962,2404.006348,8.337501,2395.668945,414,1635,1642,384,151139.75,22008.96875,4172.393555,46,62538.47656,15860.61914,16819,55198
"Microtus oregoni",-122.3706,47.7097,-122.3706,47.7097,60,1117,916,40,48755,2435.274902,180.143753,2255.131104,565,1755,1755,528,97147.67969,15607.89355,2364.837402,54,43390.5,9290.956055,9291,37468
"Microtus oregoni",-122.6056,45.3575,-122.6056,45.3575,69,1271,1088,41,54912,2833.274902,219.84375,2613.431152,632,1984,1988,601,114326.0078,19350.07422,1760.168701,60,53324.69531,8551.28125,8708,49221
"Microtus oregoni",-121.8569,46.9164,-121.8569,46.9164,1306,483,878,37,52367,1879.099976,-477.231262,2356.331299,-51,1171,1219,-105,200297.375,31912.59375,6082.46875,44,81661.1875,25019.72461,25468,66209
"Microtus oregoni",-121.895,46.9244,-121.895,46.9244,1180,519,928,38,53442,1935.400024,-463.362488,2398.762451,-42,1266,1266,-84,194531.8594,28829.69336,5622.556152,42,76458.22656,22612.20703,22612,65849
"Microtus oregoni",-122.2797,47.7569,-122.2797,47.7569,21,1116,917,40,48810,2445.643799,175.881256,2269.762451,565,1755,1757,528,99569.91406,15055.2998,2475.300049,52,43745.83594,9861.237305,10026,38246
"Microtus oregoni",-121.5703,46.7311,-121.5703,46.7311,620,849,1164,40,60210,2684.262451,-203.850006,2888.112549,185,1655,1655,149,190878.3125,33917.17969,2673.46875,68,96225.40625,12673.5,12674,86424
"Microtus oregoni",-121.5833,46.8672,-121.5833,46.8672,1657,336,911,36,55576,1840.550049,-646.731262,2487.28125,-240,1068,1112,-291,199863.5625,34040.11328,3535.837402,67,99818.42188,13832.61914,13975,87543
"Microtus oregoni",-121.575,48.8375,-121.575,48.8375,1926,240,865,35,54034,1729.893799,-678.525024,2408.418945,-308,991,991,-361,327025.1875,54262.875,8187.5,53,145661.6563,31150.91797,31151,124136
"Microtus oregoni",-124.106089,40.992869,-124.106089,40.992869,55,1094,799,59,20328,1758.581299,414.899994,1343.681274,894,1370,1370,860,126996.9297,23513.33203,378.725006,75,62965.60938,3711.675049,3712,60398
"Microtus oregoni",-123.4389,47.9947,-123.4389,47.9947,1699,327,762,34,55049,1671.962524,-568.118774,2240.081299,-221,1030,1117,-271,210086.8438,35669.91797,2519.368652,70,103363.3125,11391.43164,11809,95962
"Microtus oregoni",-121.5861,46.9175,-121.5861,46.9175,1760,284,875,36,55793,1723.668701,-704.118774,2427.787598,-304,1002,1066,-350,185753.4375,33904.60547,3275.506348,67,91981.71875,13079.67578,13649,75963
"Microtus oregoni",-122.315676,46.854481,-122.315676,46.854481,228,1080,1064,42,52121,2613.53125,89.256248,2524.274902,492,1764,1769,458,90447.21094,12530.75,2372.568848,44,35740.76172,9512.662109,10104,30771
"Microtus oregoni",-121.3589,47.7094,-121.3589,47.7094,349,900,1008,38,57354,2411.449951,-174.575012,2586.024902,214,1626,1626,191,239566.2969,40059.52344,4202.368652,62,113735.9219,17910.78711,17911,102600
"Microtus oregoni",-122.6114,48.5128,-122.6114,48.5128,5,1068,832,40,44218,2247.231201,188.506241,2058.724854,564,1630,1641,523,68024.14063,10632.4502,2393.081299,47,29463.91211,8306.46875,8473,24692
"Microtus oregoni",-124.7311,48.1661,-124.7311,48.1661,49,909,653,43,32139,1705.75,207.518738,1498.231201,564,1327,1335,525,236636.2188,34995.67969,5894.287598,56,103948.2969,20169.69922,21549,94479
"Microtus oregoni",-122.6631,48.4197,-122.6631,48.4197,62,1000,735,41,37484,1964.006226,212.868744,1751.137451,572,1476,1484,533,56630.35547,8605.150391,2188.03125,42,23248.97461,7688.375,7857,19222
"Microtus oregoni",-122.1106,44.1309,-122.1106,44.1309,1357,825,1151,42,53724,2483.481201,-198.037506,2681.518799,260,1576,1576,241,212743.8438,32561.73047,3153.306152,58,96269.42969,15468.56836,15469,86103
"Microtus oregoni",-121.9915,44.1351,-121.9915,44.1351,1053,881,1211,42,56427,2593.818848,-224.012497,2817.831299,277,1661,1661,237,189456.7656,32314.94922,2597.018799,61,88139.10938,12625.30664,12625,79113
"Microtus oregoni",-122.1567,44.2325,-122.1567,44.2325,890,997,1383,45,58763,2890.925049,-143.318756,3034.243896,353,1774,1786,321,212092.9219,36433.95703,2463.262451,64,101222.9141,13667.90625,13743,89720
"Microtus oregoni",-122.1567,44.2914,-122.1567,44.2914,1157,915,1184,41,58579,2674.118652,-156.462494,2830.581055,278,1716,1716,246,220112.4531,36039.67188,2955.524902,62,102533.1328,14698.0625,14698,92865
"Microtus oregoni",-121.9712,45.8035,-121.9712,45.8035,607,888,931,35,59673,2454.175049,-183.431244,2637.606201,206,1648,1691,166,286942,49412.98047,2439.5,71,142967.4063,14861.15039,15916,135629
"Microtus oregoni",-121.8308,45.8317,-121.8308,45.8317,845,825,1004,36,60232,2444.03125,-278.418732,2722.449951,139,1607,1616,85,293418.2813,51353.64844,2147.931152,74,149761.7031,13571.21875,14276,141871
"Microtus oregoni",-121.8308,45.8462,-121.8308,45.8462,714,791,976,36,59160,2377.40625,-289.256256,2666.662598,124,1559,1578,74,280181.125,49573.27344,2069.84375,74,143358.5938,12882.16895,13803,135906
"Microtus oregoni",-121.8893,45.8473,-121.8893,45.8473,523,905,1047,37,60059,2554.600098,-215.268753,2769.868896,217,1686,1692,168,259606.2344,45783.03125,1996.756348,71,130159.3125,12089,13865,123501
"Microtus oregoni",-121.8516,45.8607,-121.8516,45.8607,623,868,1199,41,61373,2644.893799,-278.799988,2923.693848,161,1673,1673,112,263133.3438,46812.01953,1993.387451,74,134182.7969,11888.28711,11888,126990
"Microtus oregoni",-121.9303,45.8619,-121.9303,45.8619,613,858,1132,40,59300,2548.350098,-263.543762,2811.893799,194,1632,1645,143,243929.5625,43127.50781,1831.512451,72,121808.4141,11163.9873,12623,114504
"Microtus oregoni",-121.9071,45.8711,-121.9071,45.8711,698,837,948,36,58243,2402.606201,-214.681244,2617.287354,176,1594,1615,132,259703.6406,45806.94922,2093.462402,71,129029.3594,12027.8877,13566,122492
"Microtus oregoni",-122.4769,47.4292,-122.4769,47.4292,104,1084,865,39,47837,2400.050049,205.368759,2194.681396,552,1719,1719,517,132130,22177.05078,2435.03125,62,61698.76953,9456.787109,9457,55488
"Microtus oregoni",-123.5372,40.84157,-123.5372,40.84157,977,1236,1219,39,65210,3077.118652,-21.512501,3098.631104,561,2074,2136,515,146271.7813,32315.84375,660.662476,86,77535.73438,3352.137451,4170,76710
"Microtus oregoni",-123.324469,40.814303,-123.324469,40.814303,1001,1155,1287,41,64354,3031,-48.681248,3079.681152,435,1981,2043,435,133971.0469,26089.01953,526.643738,81,69396.10938,3315.112549,4466,69396
"Microtus oregoni",-123.536589,41.402386,-123.536589,41.402386,842,1303,1614,47,64101,3307.893799,-102.875,3410.768799,574,2146,2184,574,187589.6406,37018.54297,894.125,79,94157.375,4630.899902,5786,94157
"Microtus oregoni",-123.501227,41.567984,-123.501227,41.567984,692,1266,1572,46,64670,3264.59375,-88.349998,3352.943848,580,2113,2166,539,163127.5469,31538.94922,767.143799,82,85895.42188,4134.737305,4856,84543
"Microtus oregoni",-123.4623,41.51577,-123.4623,41.51577,1136,1222,1231,39,66427,3060.493652,-75.743752,3136.237305,533,2081,2137,493,188638.2813,36681.67969,1074.168701,79,96376.4375,5120.125,6922,96237
"Microtus oregoni",-123.53139,40.80611,-123.53139,40.80611,1085,1229,1227,39,65311,3076.118652,-21.449999,3097.568604,508,2070,2131,508,143393.3438,31285.66797,664.918762,84,75351.875,3570.587402,4378,75352
"Microtus oregoni",-123.302551,40.819648,-123.302551,40.819648,701,1297,1675,47,65807,3465.912598,-27.69375,3493.606445,508,2159,2161,508,115292.1875,22624.61328,529.318726,81,59633.61719,3102.125,3740,59634
"Microtus oregoni",-123.54907,40.94152,-123.54907,40.94152,948,1254,1316,42,62539,3133.100098,51.28125,3081.818848,600,2064,2110,545,174451.4688,35487.83203,911.806213,85,92918.25781,3921.962402,4717,92738
"Microtus oregoni",-123.58348,40.82896,-123.58348,40.82896,540,1341,1648,49,57728,3423.25,87.462502,3335.787598,691,2107,2124,691,130794.2422,26817.28125,675.006226,83,68262.5625,3145.131348,3338,68263
"Microtus oregoni",-123.61433,40.84337,-123.61433,40.84337,892,1245,1275,40,64167,3117.418701,4.50625,3112.912354,520,2071,2126,520,158938.6563,33149.33594,913.356262,85,82272.36719,3729.581299,4330,82272
"Microtus oregoni",-121.8499,46.6288,-121.8499,46.6288,919,778,929,35,58669,2368.831299,-241.506256,2610.337646,146,1542,1576,95,205036.7656,31873.30664,4018.100098,57,94002.61719,18088.93164,18194,83522
"Microtus oregoni",-121.5149,46.6574,-121.5149,46.6574,1021,629,1056,38,59638,2324.40625,-420.668762,2745.074951,-8,1425,1436,-55,192539.4844,32592.09375,2757.024902,67,96779.07813,12784.58203,13815,86213
"Microtus oregoni",-121.813259,46.6861,-121.813259,46.6861,941,642,923,36,57346,2162.493652,-385.681244,2548.174805,34,1390,1428,-20,207964.0938,32249.89258,4257.475098,56,94608.91406,18761.84961,18982,83895
"Microtus oregoni",-121.494,46.6861,-121.494,46.6861,1006,636,959,35,60995,2293.081055,-415.481262,2708.562256,-24,1464,1464,-77,199593.5938,34947.33594,2852.743652,67,99592.82031,13374.625,13375,89760
"Microtus oregoni",-121.4731,46.707638,-121.4731,46.707638,1081,584,1015,36,60646,2271.131348,-478.15625,2749.287598,-69,1409,1409,-119,200118.4844,34348.82031,2958.768799,67,99620.51563,13576.38086,13576,89419
"Microtus oregoni",-121.567176,46.718419,-121.567176,46.718419,657,821,1159,40,60219,2626.206299,-243.931244,2870.137451,157,1626,1626,119,180186.9844,31719.375,2584.912598,68,90781.44531,11976.5752,11977,81561
"Microtus oregoni",-121.870622,46.992119,-121.870622,46.992119,633,746,984,40,50890,2264.181152,-192.418747,2456.599854,187,1422,1438,156,178966.25,25995.80078,5326.131348,42,71339.03906,20062.11328,22442,61094
"Microtus oregoni",-123.4563,43.0146,-123.4563,43.0146,482,1161,1241,44,55687,2807.424805,44.125,2763.299805,529,1906,1907,507,108110.4375,20076.46875,838.243774,72,54496.16406,4570.418945,5477,50038
"Microtus oregoni",-123.7553,45.215,-123.7553,45.215,885,764,692,37,44214,1852.087524,3.99375,1848.09375,332,1297,1398,280,377766.7188,69560.28125,5152.668945,71,188691.2344,21697.0625,21746,176962
"Microtus oregoni",-121.585,45.3392,-121.585,45.3392,1150,609,944,35,60851,2212.818848,-442.71875,2655.537598,-66,1437,1437,-115,195980.8281,33076.50781,2133.524902,64,94153.6875,11606.89453,11607,86181
"Microtus oregoni",-122.015304,46.10218,-122.015304,46.10218,417,926,1137,41,58128,2583.262451,-174.375,2757.637451,259,1678,1682,211,284646.8438,46318.48828,3747.175049,65,135805.0781,17825.53711,18687,127068
"Microtus oregoni",-121.942134,46.419481,-121.942134,46.419481,824,689,865,36,53620,2138.949951,-251.693756,2390.643799,114,1385,1433,72,209418.7188,35325.26172,3290.118652,63,100894.5625,14951.2627,15263,92393
"Microtus oregoni",-121.800465,46.428742,-121.800465,46.428742,722,771,974,37,57423,2344.4375,-257.231262,2601.668701,139,1553,1553,91,176126.6563,29160.38672,2848.237549,63,85137.23438,12911.90625,12912,77246
"Microtus oregoni",-121.896965,46.739781,-121.896965,46.739781,664,777,1021,40,53594,2343.5,-201.856262,2545.356201,184,1490,1492,149,189656.7656,28986.64453,3932.574951,55,85653.26563,16879.46875,17327,75710
"Microtus oregoni",-121.546271,46.747019,-121.546271,46.747019,989,746,1121,38,61129,2541.03125,-333.643738,2874.675049,80,1567,1567,37,197557.4063,35553.63672,2746.09375,68,100027.0859,12932.2373,12932,89938
"Microtus oregoni",-121.8917,46.7578,-121.8917,46.7578,1069,621,968,37,57304,2182.262451,-407.700012,2589.962402,16,1369,1419,-25,212699.75,32783.38672,4319.25,56,96807.60156,19005.80078,19348,86199
"Microtus oregoni",-121.5262,46.917919,-121.5262,46.917919,1222,404,902,34,60106,1978.893799,-623.168762,2602.0625,-249,1221,1221,-303,151802.2188,25394.71289,2267.787598,66,74689.89063,9668.075195,9668,66078
"Microtus oregoni",-122.015,47.0106,-122.015,47.0106,451,881,1011,43,48434,2304.925049,-37.431252,2342.356201,346,1524,1528,318,154410.3906,22690.90039,3017.600098,51,66418,13192.7373,14937,58354
"Microtus oregoni",-121.603959,46.689719,-121.603959,46.689719,775,734,1133,40,58256,2450.637451,-332.59375,2783.231201,119,1509,1520,65,165409.0938,28261.13086,2553.09375,66,82205.33594,11599.29297,11973,73745
"Microtus oregoni",-123.8687,47.2215,-123.8687,47.2215,125,970,982,44,44960,2274.693848,82.474998,2192.21875,467,1559,1566,433,293178.9688,45952.66406,5633.068848,60,134259.6563,21272.82422,24232,122773
"Microtus oregoni",-123.9096,47.236,-123.9096,47.236,72,977,1006,46,43593,2247.887451,78.731247,2169.15625,491,1541,1555,455,289596.25,45113.23828,5465.543945,59,131920.375,21528.21289,24412,120571
"Microtus oregoni",-121.8642,47.5497,-121.8642,47.5497,174,1074,987,42,48029,2466.368652,129.962494,2336.40625,536,1703,1717,502,149457.9688,22605.82422,3611.475098,53,66181.60156,14009.625,14100,57868
"Microtus oregoni",-123.858076,47.2215,-123.858076,47.2215,113,971,979,44,44575,2263.431152,83.375,2180.056152,473,1553,1563,439,292887.1563,45820.13672,5731.331055,60,134131.7969,21270.125,24105,122551
"Microtus oregoni",-123.9096,47.228762,-123.9096,47.228762,104,965,988,43,46580,2320.131348,62.893749,2257.237549,444,1576,1578,407,298500.125,46789.625,5565.375,60,136460.5781,21817.83203,24826,124846
"Microtus oregoni",-123.7239,47.3515,-123.7239,47.3515,279,959,987,41,51122,2386.25,-3.837499,2390.087402,369,1602,1628,333,382022.7188,59750.16797,7297,61,175738.7188,26252.26172,30396,161956
"Microtus oregoni",-124.289034,47.9179,-124.289034,47.9179,336,996,982,44,45358,2329.96875,127.212502,2202.756348,495,1571,1620,473,318635.9375,49159.85547,7043.887207,59,142558.25,24019.64258,25790,131153
