SPECIES,LONG_WGS84,LAT_WGS84
Xerospermophilus spilosoma,-106.767945,34.805604
Xerospermophilus spilosoma,-108.235377,40.086887
Xerospermophilus spilosoma,-106.911667,34.242222
Xerospermophilus spilosoma,-104.54,32.07
Xerospermophilus spilosoma,-104.45,32.1
Xerospermophilus spilosoma,-106.729048,34.330603
Xerospermophilus spilosoma,-104.337784,33.344166
Xerospermophilus spilosoma,-106.78,34.304694
Xerospermophilus spilosoma,-106.935975,34.29136
Xerospermophilus spilosoma,-106.93177,34.294287
Xerospermophilus spilosoma,-106.739306,34.334181
Xerospermophilus spilosoma,-106.725265,34.335185
Xerospermophilus spilosoma,-106.904267,34.288474
Xerospermophilus spilosoma,-106.88,34.355
Xerospermophilus spilosoma,-106.885,34.358333
Xerospermophilus spilosoma,-104.033333,32.55
Xerospermophilus tereticaudus,-114.8226,33.2694
Xerospermophilus tereticaudus,-111.5,32.3833
Xerospermophilus tereticaudus,-114.6849,32.55
Xerospermophilus tereticaudus,-113.7422,32.7367
Xerospermophilus tereticaudus,-115.84843,32.66997
Xerospermophilus tereticaudus,-113.0979,32.1102
Xerospermophilus tereticaudus,-115.876489,32.716018
Xerospermophilus tereticaudus,-114.888807,33.493651
Xerospermophilus tereticaudus,-115.056923,33.606089
Xerospermophilus tereticaudus,-115.73028,34.91083
Xerospermophilus tereticaudus,-116.68389,35.26278
Xerospermophilus tereticaudus,-114.69168,35.49928
Xerospermophilus tereticaudus,-115.9527,33.0883
Xerospermophilus tereticaudus,-115.76052,34.55823
Xerospermophilus tereticaudus,-111.6328,33.4512
Xerospermophilus tereticaudus,-111.3631,33.1255
Xerospermophilus tereticaudus,-111.3457,33.1255
Xerospermophilus tereticaudus,-116.396058,34.449201
Xerospermophilus tereticaudus,-115.93789,34.471347
Xerospermophilus tereticaudus,-115.884188,34.644857
