presentAbsent,DRAINAGE_DENS,CV_TEMP
0,4.2515,1.7333
0,3.0948,1.5509
0,1.0057,1.77
0,5.8567,1.78
0,5.9114,1.78
0,3.8088,1.7239
0,1.4653,1.7073
0,1.7279,1.93
0,1.7988,1.7582
0,1.4787,1.5353
0,1.0993,1.54
0,2.1122,1.7764
0,1.1526,1.56
0,0.2853,1.51
0,2.4111,1.82
0,1.6667,1.7536
0,2.1769,1.7782
0,3.8569,1.81
0,2.254,1.71
0,0.6593,1.7877
0,1.964,1.78
0,1.2407,1.68
0,2.2553,1.76
0,1.1748,1.87
0,2.4441,1.8221
0,1.2886,1.8
0,1.7418,1.62
0,1.178,1.838
0,1.1079,1.83
0,1.9288,1.72
0,3.7247,1.73
0,2.0058,1.884
0,3.4824,1.7614
0,2.2585,1.7304
0,0.4239,1.8
0,1.4718,1.65
0,1.8738,1.55
0,1.4308,1.7579
0,3.049,1.7
0,26.49,0
0,2.1816,1.52
0,0.9652,1.5694
0,1.3473,1.7911
0,1.3893,1.64
0,1.8953,1.6042
0,2.075,1.6724
0,1.5457,1.55
0,1.8577,1.8084
0,0.8336,1.8
0,0.7385,1.6969
0,0.8913,1.75
0,1.5149,1.6827
0,1.9554,1.72
0,1.6179,1.4973
0,2.3947,1.71
0,1.9689,1.7467
0,0.4392,1.76
0,1.3148,1.6351
0,1.6567,1.76
0,1.1506,1.6916
0,2.0527,1.8544
0,2.6589,1.8
0,2.615,1.8
0,2.9227,1.8336
0,1.6651,1.6259
0,1.7528,1.636
0,2.1481,1.6287
0,2.3639,1.7
0,1.7352,1.63
0,1.2915,1.8306
0,1.8712,1.6728
0,2.1888,1.7571
0,2.1168,1.6106
0,0.5675,1.69
0,1.14,1.76
0,1.1376,1.83
0,3.1402,1.8
0,1.4992,1.8378
0,2.1148,1.65
0,1.4694,1.4898
0,1.7842,1.8399
0,0.9195,1.58
0,0.687,1.4815
0,1.9659,1.8151
0,1.6953,1.7138
0,1.6163,1.67
0,2.1684,1.63
0,1.8462,1.7739
0,1.4499,1.6451
0,1.7929,1.6272
0,1.2106,1.53
0,0.0384,1.58
0,1.5277,1.62
0,2.8939,1.7896
0,2.1251,1.84
0,1.9515,1.87
0,1.4513,1.66
0,2.4618,1.5333
0,0.997,1.8387
0,2.4366,1.8093
0,1.8051,1.58
0,1.8065,1.7295
0,2.0331,1.8444
0,0.94,1.88
0,4.3434,1.6362
0,2.3256,1.7305
0,1.9818,1.83
0,1.5656,1.86
0,1.7472,1.7295
0,7.6781,1.78
0,1.7141,1.72
0,1.1041,1.78
0,2.0622,1.87
0,2.4768,1.49
0,2.1017,1.62
0,2.4129,1.6
0,1.0633,1.77
0,1.6748,1.49
0,1.915,1.55
0,1.8883,1.8385
0,2.1023,1.6
0,2.0663,1.82
0,2.4335,1.88
0,2.2171,1.7649
0,1.5134,1.82
0,1.8542,1.74
0,1.4308,1.91
0,2.2908,1.63
0,1.8712,1.8578
0,1.0674,1.64
0,1.5375,1.64
0,2.0525,1.4862
0,1.2497,1.73
0,1.2061,1.7295
0,1.1868,1.78
0,1.6308,1.66
0,1.1468,1.8
0,1.4499,1.72
0,2.335,1.78
0,1.655,1.65
0,1.7712,1.94
0,1.2639,1.73
0,1.5999,1.66
0,9.1167,1.75
0,4.5654,1.81
0,1.0029,1.7666
0,1.8477,1.8062
0,0.6177,1.78
0,2.5506,1.8746
0,1.7273,1.88
0,1.376,1.53
0,2.0075,1.9021
0,1.773,1.66
0,1.947,1.65
0,7.7056,1.88
0,2.4271,1.7166
0,2.279,1.83
0,1.5284,1.57
0,2.019,1.72
0,2.4731,1.52
0,1.8403,1.54
0,1.2123,1.7325
0,1.8288,1.62
0,36.575,1.8
0,2.2747,1.4702
0,1.3214,1.81
0,4.6297,1.7137
0,1.2519,1.6247
0,1.357,1.834
0,0.6956,1.8186
0,2.5867,1.47
0,0.9483,1.6564
0,0.2938,1.74
0,0.3839,1.89
0,2.7644,1.8943
0,2.0571,0
0,2.5424,1.8604
0,1.3123,1.57
0,2.1496,1.65
0,1.8825,1.7027
0,2.1399,1.8418
0,1.9413,1.7468
0,1.9463,1.64
0,1.2081,1.8783
0,1.1549,1.7079
0,1.7402,1.67
0,2.1799,1.922
0,1.0567,1.53
0,2.454,1.7263
0,2.6921,1.88
0,2.9437,1.6611
0,1.7969,1.91
0,1.7114,1.72
0,1.7672,1.6169
0,1.5841,1.63
0,2.0825,1.68
0,1.4201,1.62
0,1.9293,1.59
0,0.4242,1.86
0,1.5728,1.79
0,2.5064,1.61
0,1.4947,1.7983
0,0.9736,1.6563
0,1.1465,1.74
0,2.1532,1.6239
0,1.6043,0
0,1.9234,1.74
0,1.5783,1.6365
0,2.7352,1.8023
0,1.0373,1.6574
0,1.3904,1.7285
0,1.4771,1.88
0,2.3653,1.59
0,1.757,1.4904
0,2.1882,1.56
0,0.9652,1.64
0,5.1021,1.51
0,2.7791,1.6801
0,1.9824,1.59
0,0.9095,1.8
0,1.9183,1.5744
0,1.1292,1.71
0,1.6347,1.5393
0,1.9003,1.69
0,2.7241,1.6582
0,0.7237,1.61
0,1.2173,1.55
0,1.8945,1.63
0,2.8379,1.48
0,2.421,1.66
0,2.462,1.72
0,0.0217,1.894
0,2.3546,1.65
0,1.7705,1.85
0,1.776,1.7
0,2.2094,1.6677
0,2.1827,1.888
0,3.3924,1.8208
0,0.829,1.6306
0,1.6798,1.58
0,1.8744,1.46
0,1.2075,1.65
0,1.8345,1.64
0,1.9918,1.47
0,1.6309,1.6201
0,1.9347,1.5
0,1.0965,1.66
0,1.9213,1.6938
0,2.2768,1.4707
0,1.9956,1.5052
0,3.541,1.8675
0,0.326,1.8054
0,1.8561,1.65
0,1.1726,1.64
0,1.6135,1.7553
0,1.5018,1.8799
0,1.0439,1.7832
0,2.5637,1.6694
0,1.2941,1.65
0,2.7222,1.8158
0,1.5446,1.68
0,1.637,1.5597
0,1.7956,1.7486
0,1.3329,1.584
0,1.7097,1.8272
0,1.9392,1.7744
0,1.3477,1.67
0,0.8967,1.73
0,2.2579,1.64
0,2.1017,1.67
0,1.9614,1.59
0,1.2087,1.57
0,1.4599,1.73
0,1.4179,1.73
0,1.4404,1.7
0,2.254,1.7104
0,2.1072,1.72
0,1.9343,1.7394
0,1.9547,1.755
0,0.0254,1.8805
0,2.3746,1.66
0,2.4206,1.74
0,2.1522,1.7
0,2.3741,1.7176
0,2.0296,1.49
0,2.0831,1.62
0,2.0813,1.61
0,2.1279,1.7127
0,1.2133,1.57
0,2.0754,1.81
0,4.7923,1.51
0,1.5906,1.45
0,1.923,1.55
0,0.2474,1.74
0,11.6656,1.82
0,2.2045,1.75
0,2.009,1.7775
0,1.9687,1.6785
0,2.4381,1.7481
0,1.1801,1.6937
0,1.6966,1.8276
0,1.5421,1.72
0,2.3351,1.4636
0,1.8695,1.69
0,1.642,1.81
0,2.4022,1.8307
0,2.0667,1.8159
0,3.6179,1.89
0,1.2725,1.7607
0,1.1777,1.64
0,1.7473,1.7063
0,1.4831,1.48
0,2.0544,1.8693
0,0.7841,1.667
0,1.3781,1.83
0,0.913,1.6953
0,1.8273,1.6778
0,2.0168,1.52
0,3.255,1.785
0,2.0223,1.64
0,2.3815,1.91
0,0.7453,1.8795
0,1.3254,1.6073
0,2.0606,1.728
0,0.8237,1.68
0,1.7718,1.7022
0,1.7458,1.66
0,1.2264,1.58
0,4.0715,1.88
0,2.5754,1.7739
0,1.0435,1.8485
0,12.3467,1.77
0,2.2986,1.66
0,0.5117,1.733
0,1.9066,1.74
0,1.8865,1.5895
0,1.8195,1.8792
0,1.3392,1.62
0,0.5627,1.4607
0,1.4878,1.62
0,0.6985,1.6
0,1.9808,1.55
0,0.6956,1.8233
0,0.9719,0
0,1.5333,1.8985
0,1.9155,1.8884
0,1.5673,1.6608
0,2.1215,1.8383
0,2.6406,1.93
0,2.0241,1.8502
0,2.305,1.6811
0,1.7917,1.67
0,1.9489,1.75
0,1.9002,1.7038
0,1.627,1.7177
0,1.2139,1.74
0,1.9894,1.52
0,1.1279,1.56
0,0.7203,1.68
0,1.5007,0
0,1.8818,1.7655
0,1.5495,1.67
0,1.4105,1.67
0,2.2016,1.4917
0,0.9271,1.6638
0,1.6848,1.53
0,1.8058,1.6692
0,1.6423,1.7191
0,0.756,1.92
0,1.2449,1.6289
0,2.0771,1.92
0,2.0469,1.69
0,1.7361,1.87
0,1.9841,1.79
0,1.5776,1.66
0,1.5804,1.4894
0,1.9956,1.58
0,1.5937,1.8399
0,2.1491,1.7282
0,1.2877,1.69
0,2.152,1.91
0,1.3908,1.6608
0,2.0812,1.8716
0,1.9491,1.8393
0,1.9888,1.4896
0,1.3893,1.8788
0,1.9999,1.63
0,2.079,1.6793
0,1.6763,1.47
0,2.2812,1.8776
0,2.2809,1.7892
0,1.5772,1.89
0,1.4455,1.6707
0,1.0336,1.7
0,2.1242,1.853
0,1.0899,1.51
0,2.6019,1.73
0,2.5965,1.58
0,1.7407,1.73
0,0.9605,1.6501
0,1.955,1.7501
0,1.6415,1.73
0,1.5304,1.5
0,1.9551,1.78
0,1.7137,0
0,0.1351,1.8
0,3.0388,1.85
0,2.1999,1.471
0,1.7937,1.5922
0,1.805,1.92
0,1.2492,1.61
0,1.7605,1.7892
0,1.7366,1.703
0,0.9104,1.67
0,1.2987,1.85
0,1.5496,1.6501
0,3.6398,1.874
0,2.3538,1.8389
0,1.1903,1.85
0,2.2321,1.6692
0,1.4868,1.73
0,1.1837,1.5887
0,0.5362,1.68
0,0.8329,1.75
0,1.6112,1.73
0,2.1377,1.64
0,2.0016,1.9
0,3.6213,1.8595
0,1.35,1.8598
0,2.0734,1.58
0,1.9073,1.59
0,1.6899,1.6118
0,2.0255,1.8495
0,1.4777,1.8405
0,2.4022,1.6898
0,1.7704,1.7
0,1.4999,1.7299
0,1.9897,1.87
0,1.3786,1.6384
0,1.3858,1.76
0,2.6015,1.7813
0,1.6775,1.62
0,2.1814,1.63
0,1.8026,1.64
0,3.0076,1.7422
0,1.8693,1.68
0,1.7542,1.6889
0,3.2754,1.7155
0,0.9004,1.86
0,1.6463,1.632
0,2.3785,1.65
0,1.7689,1.8
0,0.7052,1.61
0,1.9985,1.7871
0,2.1346,1.68
0,2.4839,1.56
0,1.5455,1.7245
0,2.0534,1.79
0,2.5151,1.7834
0,1.5176,1.7462
0,1.6962,1.8394
0,2.3825,1.6865
0,1.8443,1.83
0,1.9594,1.7897
0,5.6387,1.69
0,0.5785,1.58
0,7.021,1.75
0,3.7806,1.81
0,1.3206,0
0,1.1842,1.6607
0,0.1646,1.8799
0,2.2488,1.65
0,0.3107,1.81
0,1.4359,1.65
0,0.55,1.62
0,1.256,1.7
0,1.8078,1.6
0,1.3484,1.6
0,2.3138,1.83
0,2.3653,1.6602
0,0.1687,1.78
0,1.2928,1.82
0,1.8015,1.59
0,2.4121,1.8052
0,1.7118,1.4796
0,1.3737,1.6301
0,1.7273,1.689
0,2.5521,1.76
0,3.0436,1.62
0,2.187,1.8799
0,1.3549,1.6198
0,0.9764,1.5554
0,2.1401,1.6958
0,1.2396,1.83
0,3.477,1.8507
0,1.5837,1.63
0,1.8822,1.54
0,1.4746,1.704
0,1.2549,1.5734
0,3.1329,1.75
0,1.2785,1.66
0,1.6815,1.8208
0,1.1905,1.53
0,1.1405,1.8297
0,1.6514,1.63
0,1.804,1.6
0,1.9119,1.7581
0,2.4934,1.63
0,2.7891,1.58
0,0.5162,1.8
0,7.2462,1.66
0,0.7861,1.69
0,2.1059,1.8
0,1.8373,1.5472
0,1.2638,1.6924
0,1.9635,1.78
0,0.8656,1.769
0,2.3339,1.7328
0,2.1759,1.6513
0,2.0905,1.8305
0,1.1364,1.63
0,19.1127,1.84
0,1.7292,1.8363
0,2.1806,1.8784
0,2.2226,1.69
0,0.7467,1.8899
0,0.707,1.76
0,1.4184,1.7022
0,1.0611,1.54
0,2.0816,1.6167
0,0.9584,1.61
0,2.0799,1.4869
0,2.0817,1.788
0,2.2136,1.8699
0,1.3359,1.6902
0,1.5547,1.58
0,1.3282,1.68
0,1.7787,1.61
0,1.7699,1.6315
0,3.0535,1.79
0,3.9176,1.8
0,1.7848,1.67
0,1.2597,1.58
0,1.8384,1.61
0,1.3008,1.4787
0,1.7227,1.631
0,1.1176,1.57
0,4.4789,1.84
0,2.1581,1.7
0,1.4357,1.54
0,2.9344,1.6
0,1.7089,1.5401
0,1.8601,1.4675
0,1.6464,1.55
0,1.8258,1.699
0,1.6265,1.5362
0,2.2087,1.6298
0,0.991,1.8311
0,1.8336,1.6983
0,1.8431,1.58
0,1.4786,1.58
0,0.9281,1.68
0,2.75,1.8343
0,2.3144,1.69
0,2.1655,1.7654
0,1.6915,1.5365
0,12.1141,1.82
0,6.9929,1.77
0,1.6408,1.7981
0,2.1259,1.66
0,0.116,1.772
0,1.2778,1.82
0,2.4635,1.56
0,1.2148,1.7064
0,2.2691,1.7578
0,2.1507,1.7504
0,2.2808,1.7253
0,4.1882,1.74
0,6.1846,1.77
0,2.382,1.8458
0,3.2917,1.8247
0,1.9908,1.5151
0,2.2196,1.53
0,1.9497,1.8192
0,1.4489,1.672
0,1.5719,1.4593
0,0.458,1.9309
0,2.5651,1.76
0,1.9702,1.7
0,2.0027,1.49
0,2.5093,1.8491
0,1.8823,1.58
0,2.8815,1.7472
0,0.6698,1.62
0,8.5479,1.8
0,2.4921,1.9088
0,2.0404,1.47
0,1.836,1.62
0,1.6113,1.8522
0,0.5241,1.5506
0,2.2169,1.4801
0,1.705,1.7056
0,1.9966,1.65
0,1.5423,1.52
0,5.1006,1.73
0,0.95,1.8725
0,1.9002,1.72
0,1.9555,1.6
0,1.917,1.51
0,1.17,1.6679
0,2.7332,1.6916
0,2.4142,1.75
0,2.9485,1.7094
0,1.9706,1.7425
0,1.3384,1.84
0,3.2792,1.89
0,2.047,1.6
0,2.0422,1.56
0,1.7328,1.63
0,1.5446,1.8217
0,1.6273,1.6961
0,2.2503,1.67
0,1.4521,1.7814
0,2.361,1.63
0,1.3296,1.88
0,2.0194,1.62
0,2.414,1.4654
0,1.7686,1.62
0,2.0584,1.6326
0,2.7941,1.56
0,1.8678,1.8359
0,1.0637,1.81
0,0.9,1.8955
0,1.2635,1.68
0,1.5454,1.7285
0,2.1487,1.7399
0,1.3995,1.74
0,1.7012,1.69
0,0.9232,1.6468
0,1.8493,1.53
0,2.8659,1.8651
0,1.8442,1.73
0,3.1008,1.61
0,3.0922,1.66
0,2.7822,1.79
0,2.2749,1.83
0,1.9249,1.6388
0,3.4809,1.8577
0,1.8216,1.51
0,1.8642,1.6792
0,1.6456,1.8692
0,0.7731,1.6319
0,5.0601,1.82
0,1.1962,1.7
0,0.1407,1.88
0,1.1941,1.67
0,2.0327,1.6898
0,1.9804,1.7665
0,1.284,1.48
0,1.6798,1.5796
0,2.3687,1.7799
0,1.0839,1.6896
0,1.8027,1.6
0,1.1035,1.6667
0,0.7647,1.74
0,2.1187,1.9286
0,4.6442,1.8701
0,2.1886,1.7006
0,1.5497,1.7087
0,0.7977,1.8426
0,3.3492,1.81
0,0.9993,1.75
0,2.1449,1.7329
0,1.8531,1.6903
0,1.6466,1.8699
0,1.2608,1.7059
0,1.1457,1.68
0,1.8281,1.8508
0,1.3958,1.67
0,3.6244,1.7
0,2.1461,1.88
0,2.1539,1.76
0,2.1679,1.8797
0,1.8823,1.57
0,0.871,0
0,1.7137,1.48
0,10.755,1.55
0,2.8118,1.6396
0,2.0158,1.4971
0,2.4999,1.7789
0,1.4462,1.6024
0,0.9502,1.8658
0,2.026,1.7137
0,3.3793,1.6317
0,0.4064,1.79
0,1.942,1.5
0,3.8635,1.82
0,1.9967,1.66
0,0.5807,1.89
0,1.4783,1.8592
0,1.6524,1.6766
0,1.1369,1.71
0,1.2258,1.71
0,2.2467,1.4915
0,1.4892,1.7992
0,2.0731,1.58
0,2.434,1.6399
0,2.04,1.7885
0,2.0094,1.838
0,1.6557,1.7801
0,1.5545,1.7172
0,2.1897,1.85
0,1.555,1.7756
0,1.7015,1.7179
0,1.2505,1.55
0,1.6127,0
0,2.0844,1.67
0,0.8245,1.91
0,0.9888,1.71
0,2.3296,1.8612
0,1.6838,1.5
0,1.8778,1.56
0,2.8445,1.6622
0,0.8564,1.9231
0,1.9492,1.6044
0,1.8259,1.6
0,1.6346,1.65
0,2.1551,1.7294
0,1.6478,1.6107
0,1.4882,1.7221
0,1.4242,1.74
0,1.7453,1.88
0,3.4191,1.85
0,1.3353,1.54
0,1.6859,1.62
0,1.174,1.7343
0,2.5219,1.7996
0,1.6913,1.8077
0,1.3306,1.67
0,1.8657,1.7118
0,1.6573,1.85
0,1.8445,1.622
0,4.75,1.62
0,1.9512,1.6481
0,1.5703,1.5893
0,1.7095,1.6269
0,2.7458,1.7029
0,1.8527,1.6413
0,2.0462,1.6518
0,1.8196,1.8354
0,1.0916,1.6965
0,2.0963,0
0,1.9242,1.6329
0,0.8713,1.7485
0,1.8979,1.552
0,0.8205,1.68
0,2.0768,1.7786
0,1.9056,1.66
0,1.9176,1.6483
0,1.8219,1.55
0,1.9037,1.703
0,1.9119,1.54
0,2.2959,1.5787
0,1.8478,1.62
0,1.3192,1.68
0,2.1749,1.5155
0,1.6621,1.64
0,0.8993,1.82
0,1.457,1.87
0,1.1879,1.69
0,1.5926,1.9099
0,2.7648,1.62
0,2.6384,1.8005
0,1.1799,1.68
0,8.1354,1.81
0,2.5515,1.66
0,2.0062,1.7386
0,0.3044,1.5493
0,1.33,1.75
0,1.9632,1.49
0,2.23,1.85
0,1.6591,1.4996
0,3.4659,1.7064
0,1.9704,1.8271
0,6.7589,1.67
0,1.9292,1.8728
0,2.8702,1.7102
0,2.0619,1.54
0,2.6093,1.8299
0,2.0853,1.6895
0,1.1686,1.66
0,1.3014,1.85
0,1.5089,1.6604
0,1.7579,1.5076
0,1.0893,1.63
0,1.6081,1.7449
0,1.9606,1.91
0,1.9438,1.82
0,2.7488,1.51
0,1.931,1.6798
0,0.7205,1.58
0,1.339,1.6231
0,2.7913,1.8134
0,2.2831,1.8036
0,1.0998,1.63
0,2.4541,1.79
0,2.0203,1.79
0,1.6927,1.8333
0,1.6741,1.59
0,1.2932,1.68
0,0.0027,1.8418
0,1.4286,1.85
0,0.4877,1.5799
0,1.9709,1.5309
0,2.3635,1.61
0,0.0673,1.81
0,2.207,1.8538
0,2.1465,1.6887
0,0.7828,1.5879
0,1.9201,1.58
0,2.1716,1.6469
0,2.8378,1.87
0,1.3363,1.6751
0,0.5838,1.64
0,1.8736,1.82
0,2.0142,1.688
0,1.8681,1.6852
0,2.281,1.67
0,1.3079,1.88
0,0.8267,1.88
0,1.3382,1.87
0,1.2451,1.75
0,1.6836,1.68
0,1.9094,1.842
0,1.3485,1.6635
0,2.0234,1.7947
0,3.5619,1.52
0,0.5255,1.804
0,1.323,1.78
0,1.6545,1.6686
0,0.8649,1.6885
0,1.6008,1.7153
0,2.8493,1.68
0,0.948,1.53
0,1.1734,1.7251
0,2.2834,1.9
0,2.1395,1.63
0,1.9921,1.6165
0,2.6558,1.83
0,1.6693,1.67
0,1.6709,1.62
0,1.4559,1.74
0,0.6818,1.7
0,1.7845,1.851
0,1.9465,1.7768
0,0.6273,1.66
0,0.8813,1.74
0,2.1729,1.73
0,4.8677,1.6
0,1.6512,1.8535
0,2.113,1.7752
0,0.387,1.8122
0,1.7278,1.6211
0,1.8569,1.5
0,1.9852,1.607
0,1.3602,1.57
0,1.6727,1.7391
0,0.5578,1.56
0,0.4568,1.62
0,1.168,1.7077
0,1.7677,1.52
0,2.2626,1.6897
0,2.0169,1.66
0,2.066,1.85
0,1.8487,1.62
0,1.9745,1.7966
0,2.2891,1.84
0,1.7477,1.6894
0,2.4593,1.6055
0,1.431,1.6372
0,1.4272,1.64
0,1.5624,1.7164
0,1.9035,1.8993
0,1.3164,1.48
0,1.5096,1.779
0,1.9801,1.71
0,1.3719,1.5602
0,0.5854,1.83
0,0.5918,1.82
0,1.2075,1.85
0,1.8938,1.58
0,2.4494,1.6909
0,1.8211,1.4672
0,1.957,1.8116
0,1.1795,1.81
0,2.4711,1.8244
0,1.3115,1.6492
0,1.3242,1.6699
0,1.8968,1.6181
0,1.118,1.68
0,1.9707,1.7
0,2.0006,1.58
0,2.2543,1.6909
0,2.0143,1.8185
0,1.8915,1.6723
0,1.3051,1.81
0,3.2584,1.8778
0,2.5291,1.7836
0,0.3582,1.7787
0,1.0194,1.6737
0,1.2632,1.57
0,1.8847,1.7079
0,1.2992,1.6717
0,0.3583,1.68
0,2.3646,1.8616
0,2.0186,1.8694
0,2.3179,1.7303
0,1.4367,1.8003
0,0.075,1.8
0,1.9636,1.66
0,2.0255,1.7943
0,2.0277,1.86
0,1.6564,1.79
0,1.6545,1.65
0,1.7897,1.7592
0,0.6852,1.6333
0,3.7918,1.8182
0,1.7921,1.8686
0,1.4089,1.479
0,3.7723,1.81
0,1.5174,1.499
0,1.8054,1.78
0,2.2188,1.83
0,2.3068,1.8677
0,2.0422,1.77
0,2.4444,1.7095
0,2.1248,1.811
0,1.3134,1.81
0,1.7656,1.7261
0,2.141,0
0,3.0272,1.7099
0,1.7642,1.67
0,2.1769,1.53
0,0.0496,1.75
0,2.0397,1.8204
0,2.6721,1.545
0,2.8713,1.6898
0,0.7435,1.6775
0,8.5716,1.74
0,1.5989,1.6883
0,2.191,1.7
0,2.127,1.8415
0,1.7786,1.59
0,0.4912,1.95
0,0.3276,1.8632
0,2.1012,1.67
0,2.0082,1.56
0,1.4041,1.76
0,2.3213,1.689
0,1.1103,1.6448
0,1.9597,1.69
0,2.5601,1.77
0,2.3214,1.78
0,1.9443,1.4976
0,1.6676,1.7122
0,2.4145,1.7452
0,1.6399,1.6421
0,2.079,1.51
0,3.1487,1.8
0,1.9624,1.63
0,1.7963,1.4898
0,8.0329,1.78
0,1.4047,1.6503
0,1.7338,1.6655
0,4.9645,1.68
0,1.9917,1.92
0,1.9945,1.7783
0,1.0896,1.55
0,1.5115,1.6886
0,1.667,1.72
0,1.5324,1.5189
0,1.9016,1.8309
0,1.07,1.71
0,1.5573,1.8587
0,2.2578,1.6735
0,2.0569,1.6399
0,1.694,1.64
0,2.0575,1.68
0,10.1822,1.81
0,2.4206,1.69
0,1.8096,1.72
0,1.5798,1.6805
0,1.9791,1.5238
0,1.3468,1.76
0,3.5041,1.81
0,1.9469,1.6743
0,1.268,1.71
0,2.0476,1.5
0,1.8754,1.87
0,1.2837,1.63
0,1.5501,1.8736
0,1.4708,1.5872
0,1.4912,1.77
0,1.8282,1.4898
0,1.9552,1.87
0,1.0296,1.6912
0,2.8355,1.55
0,0.6498,1.8638
0,1.6668,1.7907
0,0.3714,1.52
0,1.9511,1.6158
0,1.9287,1.8366
0,3.3133,1.7622
0,1.1344,1.61
0,4.1544,1.8596
0,1.2574,1.7978
0,1.402,1.54
0,2.2202,1.6683
0,1.6888,1.53
0,1.1628,1.6625
0,0.026,1.6395
0,1.9206,1.57
0,1.5442,1.78
0,2.3472,1.69
0,2.0586,1.62
0,1.8611,1.59
0,0.5373,1.6832
0,2.0737,1.6861
0,1.084,1.56
0,1.7396,1.62
0,2.2326,1.7381
0,2.6534,1.89
0,2.5572,1.67
0,2.7762,1.89
0,0.3032,1.63
0,0.5998,1.8786
0,1.0881,1.69
0,2.4868,1.72
0,1.6239,1.7599
0,1.913,1.7303
0,0.6696,1.53
0,2.6365,1.84
0,2.0553,1.81
0,2.1893,1.88
0,2.4861,1.7241
0,0.9132,1.57
0,2.0034,1.6588
0,1.8124,1.7446
0,2.5259,1.9236
0,2.324,1.691
0,1.6674,1.6883
0,1.6821,1.9295
0,1.3527,1.7813
0,0.3201,1.5272
0,1.2296,1.75
0,1.1662,1.7
0,1.6195,1.4801
0,6.2681,1.6
0,1.9628,1.77
0,1.0938,1.6479
0,2.0166,0
0,1.0838,1.74
0,2.164,1.8516
0,2.5268,1.8735
0,0.367,1.51
0,1.1462,1.7903
0,1.3512,1.8596
0,1.3719,1.6602
0,1.6683,1.5
0,2.3264,1.6982
0,1.9588,1.51
0,1.5979,1.8162
0,1.7929,1.7438
0,2.1243,1.7607
0,1.9406,1.72
0,2.3935,1.74
0,1.102,1.7827
0,1.6049,1.68
0,1.0897,1.62
0,1.884,1.8178
0,1.335,1.9192
0,3.8958,1.5616
0,1.7766,1.64
0,2.3062,1.72
0,4.6826,1.74
0,1.1168,1.86
0,1.6803,1.7223
0,2.6175,1.73
0,1.9435,1.63
0,1.8043,1.5005
0,1.6609,1.6723
0,1.3958,1.63
0,2.9932,1.6693
0,2.0199,1.69
0,0.414,1.6603
0,10.2152,1.75
0,9.3979,1.8099
0,2.9004,1.75
0,2.5562,1.7603
0,2.0636,1.6973
0,0.3543,1.83
0,2.15,1.63
0,2.454,1.76
0,1.8679,1.63
0,1.1087,1.63
0,1.8337,1.7916
0,31.6384,1.79
0,2.2178,1.6458
0,1.792,1.6796
0,1.845,1.63
0,4.844,1.8409
0,1.9956,1.6993
0,0.2755,1.54
0,1.6734,1.69
0,2.713,1.59
0,1.5096,1.5521
0,2.4138,1.76
0,1.8783,1.85
0,2.0572,1.6991
0,1.83,1.61
0,3.2892,1.63
0,4.5812,1.88
0,1.3842,1.6987
0,1.9438,1.8576
0,1.5183,1.83
0,1.8698,1.5165
0,1.3509,1.4997
0,0.9254,1.8095
0,1.2154,1.7988
0,2.4262,1.82
0,1.848,1.66
0,1.7506,1.8305
0,2.0929,1.67
0,1.5114,1.9095
0,1.8897,1.8622
0,1.4989,1.8669
0,1.0785,1.689
0,2.2352,1.7357
0,2.3777,1.8108
0,1.3308,1.73
0,2.463,1.55
0,1.4997,1.6006
0,0.0704,1.91
0,1.7373,1.5991
0,0.2905,1.82
0,1.447,1.75
0,2.1232,1.74
0,2.4096,1.87
0,1.2606,1.73
0,2.8695,1.67
0,2.1093,1.8699
0,2.3812,1.88
0,1.9096,1.71
0,2.0819,1.62
0,2.6817,1.8
0,1.9892,1.7775
0,1.3238,1.54
0,1.1073,1.47
0,3.7614,1.83
0,3.9274,1.83
0,2.0749,1.51
0,1.7745,1.64
0,1.5275,1.8447
0,1.9121,1.65
0,1.9241,0
0,1.8762,1.53
0,1.9556,1.9092
0,1.7319,1.74
0,1.9367,1.72
0,1.4423,1.8592
0,1.3652,1.5758
0,1.5785,1.5
0,1.5874,1.8659
0,1.2563,1.69
0,2.2507,1.77
0,1.0268,1.65
0,1.7643,1.5874
0,1.9702,1.6634
0,1.6489,1.59
0,0.8415,1.65
0,2.7196,1.78
0,2.6984,1.8462
0,1.5055,1.54
0,1.6002,1.6357
0,0.4148,1.9
0,1.8567,1.6
0,1.5108,1.81
0,0.9121,1.68
0,1.3777,1.5325
0,2.1743,1.8499
0,2.26,1.5752
0,1.3113,1.64
0,1.3777,1.6632
0,1.5837,1.6134
0,1.8215,1.62
0,1.6485,1.58
0,2.6743,1.88
0,0.8068,1.7861
0,2.3397,1.7003
0,1.4957,1.92
0,1.8298,1.4937
0,1.4034,1.68
0,0.5494,1.6
0,1.2732,1.91
0,2.2792,1.7475
0,1.7124,1.56
0,1.8297,1.72
0,1.4027,1.7084
0,1.6621,1.69
0,1.5234,1.8024
0,1.8303,1.651
0,1.3506,1.88
0,1.3879,1.6621
0,1.5991,1.61
0,0.0278,1.74
0,0.5776,1.6931
0,2.2969,1.7
0,1.4207,1.73
0,2.3153,1.81
0,1.6641,1.6099
0,2.0893,1.5301
0,2.4473,1.68
0,0.9748,1.88
0,1.8163,1.81
0,1.7565,1.62
0,7.631,1.91
0,1.8931,1.68
0,2.9608,1.83
0,2.2599,1.9066
0,2.6738,1.7968
0,2.0788,1.82
0,1.8267,1.67
0,1.2256,1.8248
0,0.5149,1.56
0,2.087,1.6
