SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Otospermophilus beecheyi,-118.69642,35.02651,2003,1623,1426,43,65956,3431.612549,133.59375,3298.018799,951,2477,2477,812,34791.40625,7083.962402,45.274998,83,19232.65625,822.09375,822,15885
Otospermophilus beecheyi,-120.379609,36.116289,2004,1758,1668,47,66000,3700.725098,188.831253,3511.893799,1105,2613,2613,943,21832.8125,4560.575195,15.19375,92,12875.74414,270.225006,270,12368
Otospermophilus beecheyi,-122.153406,37.646686,2004,1497,914,50,32492,2426.75,601.924988,1824.824951,1065,1856,1896,1065,48056.26563,8907.912109,77.737503,88,26296.76172,561.556274,767,26297
Otospermophilus beecheyi,-122.024694,37.927164,2004,1567,1399,50,49183,3146.6875,370.856262,2775.831299,933,2168,2180,933,48252.16797,9590.28125,77.831253,90,27288.21094,494.774994,707,27288
Otospermophilus beecheyi,-121.798483,37.396947,2005,1488,1190,50,42859,2817.818848,482.287506,2335.53125,959,1986,2051,959,62478.29297,12378.96875,85.393745,87,33862.17578,760.918762,1225,33862
Otospermophilus beecheyi,-121.8222,37.3953,2006,1538,1328,52,43132,2924.96875,415.456238,2509.512451,986,2058,2080,986,47936.38672,9086.693359,88.699997,88,26406.375,544.087524,833,26406
Otospermophilus beecheyi,-121.8156,37.3908,2006,1524,1334,52,43245,2942.537598,418.149994,2524.387695,978,2040,2084,978,51005.94141,9544.056641,87.53125,88,28077.5625,545.625,909,28078
Otospermophilus beecheyi,-120.837391,40.565397,2006,745,1712,45,68603,2915.550049,-812.412476,3727.962402,-93,1664,1664,-93,67661.4375,13479.14355,860.056274,72,34726.17578,3765.456299,3765,34726
Otospermophilus beecheyi,-122.20359,40.15637,2007,1702,1448,43,67910,3632.100098,292.337494,3339.762695,871,2557,2582,871,64376.91797,12590.88672,396.418762,80,34038.67969,2074.387695,2250,34039
Otospermophilus beecheyi,-121.52627,40.56756,2007,688,1540,46,60796,2634.824951,-657.118774,3291.943848,-10,1492,1502,-10,105267.4141,15841.04395,958.074951,61,45039.57031,5677.349609,6032,45040
Otospermophilus beecheyi,-118.30978,36.79992,2007,873,1455,43,67654,2763.543701,-586.9375,3350.481201,62,1543,1784,62,27148.99414,5358.03125,558.737549,70,13536.31836,2240.712402,3023,13536
Otospermophilus beecheyi,-120.83303,39.19779,2008,1304,1298,43,61701,3057.487549,78.800003,2978.6875,587,2111,2130,587,149044.1875,26446.0625,477.987488,80,76611.21094,3050.487549,3974,76611
Otospermophilus beecheyi,-120.70854,39.27453,2008,1066,805,32,63680,2545.618652,56.962502,2488.65625,373,1908,1941,373,175202.7344,30397.69922,733.893738,79,89876.07813,4369.293945,5092,89876
Otospermophilus beecheyi,-120.71323,39.25473,2008,1133,873,33,64074,2655.28125,83.550003,2571.731201,432,1979,2011,432,170169.2813,29433.04297,649.868774,79,86341.89063,4141.793945,4863,86342
Otospermophilus beecheyi,-120.75351,39.23901,2008,1190,1008,37,63309,2747.649902,64.800003,2682.849854,492,2030,2061,492,160887.9688,28296.63086,362,79,81111.19531,3373.40625,4341,81111
Otospermophilus beecheyi,-120.7522,39.24922,2008,1174,957,36,63489,2705.231201,72.28125,2632.949951,475,2014,2047,475,161066.0469,28340.5625,419.612488,79,81131.4375,3430.099854,4394,81131
Otospermophilus beecheyi,-120.309225,39.447115,2008,498,1373,44,62074,2302.418701,-807.762512,3110.181152,-195,1325,1352,-195,99063.44531,16572.11328,928.337463,73,48719.45703,4295.3125,4802,48719
Otospermophilus beecheyi,-120.469573,35.508212,2009,1533,1825,55,51238,3412.225098,126.28125,3285.943848,1015,2192,2204,907,62994.16797,13032.3623,32.962502,95,36979.38281,396.475006,1101,36055
Otospermophilus beecheyi,-120.54657,39.303296,2009,829,1204,41,62013,2513.65625,-356.09375,2869.75,138,1677,1677,138,181695.1563,32994.08594,554.799988,79,92588.98438,4711.881348,4712,92589
Otospermophilus beecheyi,-120.549161,39.319381,2009,837,1350,44,62105,2633.65625,-431.487488,3065.143799,127,1677,1677,127,180433.3281,32956.63281,554.625,79,93193.15625,4427.049805,4427,93193
Otospermophilus beecheyi,-118.31315,35.44219,2010,1027,1161,37,69984,2840.693848,-275.318756,3116.012695,309,1983,1983,221,32742.21289,5671.481445,237.6875,78,16741.22461,1569.012451,1569,15889
Otospermophilus beecheyi,-118.11576,36.59138,2010,1445,1469,41,72751,3402.043701,-100.181252,3502.224854,702,2398,2398,542,18443.63086,4569.231445,202,85,10123.08789,1327.162476,1327,10085
Otospermophilus beecheyi,-118.06504,36.61555,2010,1586,1657,43,77940,3691.868652,-159.462494,3851.331055,615,2613,2613,615,15555.25586,3915.981201,223.324997,87,8783.362305,961.450012,961,8783
Otospermophilus beecheyi,-118.29751,36.78698,2010,996,1413,42,69009,2865.581299,-492.443726,3358.024902,180,1232,1923,180,25422.125,5144.643555,639.731262,72,13046.9502,2148.068848,2893,13047
Otospermophilus variegatus,-103.93,30.596,1970,1542,1646,49,61735,3148.993652,-157.556244,3306.549805,2200,879,2303,733,46363.21875,9069.744141,1103.78125,74,24609.46875,3766.337402,23136,4067
Otospermophilus variegatus,-109.1789,31.8828,1970,1309,1865,51,65171,3182.3125,-427.450012,3609.762451,2077,1660,2153,481,52189.47656,10331.02539,1307.25,65,25575.64453,4983.893555,22428,11492
Otospermophilus variegatus,-109.1709,31.888,1970,1215,1728,50,64901,2992.256348,-459.950012,3452.206299,1980,1565,2067,399,51344.95703,10067.25,1310.525024,64,25083.92578,4906.8125,21987,11412
Otospermophilus variegatus,-109.2839,31.915,1970,807,1653,51,56853,2453.443848,-732.03125,3185.475098,1484,704,1550,95,80072.46094,16121.71289,1538.206299,66,39172.02344,8078.28125,36506,17148
Otospermophilus variegatus,-111.84778,40.765,1970,1160,1217,32,88469,3283.818848,-498.431274,3782.25,1067,2334,2334,45,51079.28125,6307.268555,1832.931274,33,18001.01953,6592.644043,6593,13091
Otospermophilus variegatus,-111.851,40.845,1970,843,1312,35,82475,2879.112549,-766.637512,3645.75,757,1948,1948,-185,71012.25781,8313.162109,2420.512451,33,23781.625,8441.956055,8442,19814
Otospermophilus variegatus,-111.88,40.88944,1970,1115,1247,32,90377,3296.756348,-577.506226,3874.262695,1036,2315,2315,-28,54259.4375,6795.149902,2016.606201,32,18953.44336,7265.762695,7266,13716
Otospermophilus variegatus,-111.8785,41.0001,1970,953,1324,34,86397,3071.381348,-744.90625,3816.287598,869,2103,2103,-136,66816.65625,7910.700195,2427.431152,31,22326.83789,9054.337891,9054,17892
Otospermophilus variegatus,-112.48288,37.43883,1971,766,1647,43,75458,2865.65625,-911.337524,3776.993652,-29,1079,1767,-164,42151.77344,4714.068848,1229.71875,29,13649.65625,5883.306152,8745,12517
Otospermophilus variegatus,-111.05865,38.09955,1971,1137,1616,37,92303,3399.131348,-894.25,4293.381348,1809,1605,2335,-64,19969.15625,2977.274902,709.862488,37,7378.393555,3420.787598,5365,3870
Otospermophilus variegatus,-111.41139,40.6925,1971,601,1433,37,82659,2719.84375,-1066.793701,3786.637451,-260,1692,1692,-428,59511.03516,6595.212402,2772.231201,25,18367.84961,9218.637695,9219,17789
Otospermophilus variegatus,-109.35823,37.70748,1972,910,1467,37,84344,3028.568848,-877.631226,3906.200195,1544,1303,2026,-148,37751.67578,4514.081055,1241.768799,28,12585.8252,5794.225098,8370,9860
Otospermophilus variegatus,-105.035575,37.98749,1972,638,1517,42,71745,2551.475098,-1033.787476,3585.262695,1523,-243,1599,-243,66063.80469,9919.818359,3120.268555,38,22886.1875,9870.625,22185,9871
Otospermophilus variegatus,-112.63951,38.27545,1972,920,1792,43,80275,3183.931152,-910.706299,4094.637451,1517,-72,1997,-72,30812.55664,3508.893555,1641.96875,19,9146.349609,6574.0625,7888,6574
Otospermophilus variegatus,-110.81,39.59944,1972,987,1536,36,92170,3253.912598,-974.6875,4228.600098,1671,1445,2183,-212,23583.75586,3380,1284.28125,31,8731.912109,4498.6875,5864,5029
Otospermophilus variegatus,-107.09,39.67,1972,633,1594,39,85741,2821.981201,-1236.675049,4058.65625,689,-470,1738,-470,41613.83984,4154.600098,2724,14,11827.46289,9178.056641,9234,9178
Otospermophilus variegatus,-109.4,37.75,1973,795,1351,36,82071,2830,-893.387451,3723.387451,1411,1180,1879,-237,44557.52344,5098.262695,1462.474976,28,14541.09961,6613.34375,9686,12312
Otospermophilus variegatus,-109.14,31.88,1974,1139,1694,50,63365,2869.649902,-500.518738,3370.168701,1884,1479,1972,341,54342.36328,10790.89355,1311.59375,65,26695.95508,5136.662598,23421,11726
Otospermophilus variegatus,-109.15,31.9,1974,1410,1703,49,66273,3219.368652,-248.043747,3467.412354,2183,1781,2269,572,43107.91797,8668.950195,1039.918701,66,21121.02539,3645.456055,18328,10125
Otospermophilus variegatus,-106.126106,35.474445,1974,1070,1503,41,78257,3006.050049,-618.237488,3624.287598,1996,83,2088,83,33560.07422,5302.09375,1386.043701,45,14203.90625,4767.543945,13070,4768
Otospermophilus variegatus,-116.22761,37.15365,1974,1067,1435,40,73780,3073.143799,-469.850006,3542.993896,305,1343,2070,191,28801.03711,3541.475098,926.037476,29,10176.5498,4802.056152,5770,8818
Otospermophilus variegatus,-106.688294,34.129478,1975,1301,1624,44,75116,3198.03125,-470.012482,3668.043701,2179,836,2271,343,32969.26953,6771.100098,1149.487549,67,16967.77539,4044.287598,14398,4800
Otospermophilus variegatus,-115.898735,35.768892,1975,1533,1088,34,73464,3297.943848,185.112503,3112.831299,779,1781,2529,665,25221.48828,3676.149902,254.699997,49,9987.681641,2425.487549,5076,9492
Otospermophilus variegatus,-109.3306,33.3811,1975,1124,1465,45,65632,2808.274902,-412.84375,3221.118652,1913,1446,1974,306,52911.48047,9403.456055,1392.306274,54,22782.5625,4511.15625,19259,12740
Otospermophilus variegatus,-106.726809,31.843445,1977,1708,1647,44,76225,3529.862549,-170.237503,3700.100098,2569,1708,2678,727,22965.76172,4885.943848,472.493744,69,11958.56836,2139.875,10305,3814
Otospermophilus variegatus,-105.723053,33.422501,1977,747,1388,46,59401,2295.787598,-680.443726,2976.231445,1430,687,1510,-7,81165.57813,15644.86914,2635.743652,61,38789.85156,9631.761719,35928,15735
Otospermophilus variegatus,-107.088093,34.324979,1977,1315,1883,46,81146,3392.362549,-680.418762,4072.78125,2263,866,2364,281,26352.20508,5388.59375,933.268738,66,13541.28125,3165.65625,11087,3606
Otospermophilus variegatus,-109.1881,31.8617,1977,1185,1814,51,64321,3015.6875,-519.506226,3535.193848,1946,1123,2025,372,59016.58203,11897.11914,1431.318726,64,28744.58203,5669.8125,25758,12646
Otospermophilus variegatus,-109.1881,31.8675,1977,1189,1863,51,64397,3053.149902,-540.549988,3593.699951,1953,1130,2029,374,55881.25,11154.5127,1313.724976,64,27337.72461,5332.143555,24408,11996
Otospermophilus variegatus,-109.2274,31.903,1977,1174,1823,51,64327,3009.225098,-542.912476,3552.137695,1935,1115,2016,361,55030.86328,10893.08789,1194.706299,64,26963.89453,5144.84375,23809,11784
Otospermophilus variegatus,-105.594548,36.718392,1978,711,1766,42,82440,2802.037598,-1319.650024,4121.6875,1688,-380,1749,-380,33733.66797,5130.162598,1513.668701,39,13661.7373,5213.131348,11919,5213
Otospermophilus variegatus,-110.28,31.43,1979,1370,1497,47,61339,3036.456299,-140.074997,3176.53125,2077,1700,2138,577,72726,14151.8877,819.556274,66,35711.13281,5654.618652,30655,17994
Otospermophilus variegatus,-110.28,31.44,1979,1580,1477,46,61713,3226.262451,55.693748,3170.568604,2294,1920,2356,794,68045.54688,13201.09375,739.568726,67,33210.30469,4990.587402,28637,16932
Otospermophilus variegatus,-109.23,31.87,1979,1110,1797,51,63542,2920.887451,-591.700012,3512.587402,1865,1041,1947,311,61230.32031,12393.43164,1481.387573,64,30028.4375,5806.5625,26952,12941
Otospermophilus variegatus,-107.361222,34.050195,1979,1045,1818,47,73546,2959.96875,-864.90625,3824.875,1909,586,2001,108,35338.58984,7566.837402,1046.081299,77,20013.92578,3721.40625,16419,4350
Otospermophilus variegatus,-106.090553,34.259167,1979,1197,1721,46,73873,3147.324951,-555.537476,3702.862305,2054,750,2154,260,42105.25781,8505.212891,1684.543701,61,20795.95117,5646.34375,18410,6059
Otospermophilus variegatus,-111.98,41.49,1982,736,1384,36,85385,2950.493652,-859.293762,3809.787354,666,1868,1868,-336,72834.76563,7954.137695,1808.231201,34,22960.80078,8642.431641,8642,22933
Otospermophilus variegatus,-111.77,42.19,1982,752,1470,35,91046,3091.518799,-1046.806274,4138.325195,705,1934,1934,-435,46550.64453,5661.450195,2435.40625,21,14436.14453,8571.542969,8572,11673
Otospermophilus variegatus,-111.75,42.21,1982,764,1495,35,91088,3122.981201,-1045.775024,4168.756348,716,1946,1946,-424,47258.98047,5879.731445,2436.881348,22,14737.68164,8800.143555,8800,11590
Otospermophilus variegatus,-112.5195,37.49154,1983,651,1607,43,74274,2686.387451,-1028.243774,3714.631348,-121,1403,1647,-259,49862.83594,6556.524902,1119.481201,36,18335.59961,6686.037109,8273,16561
Otospermophilus variegatus,-104.647263,34.938669,1984,1414,1753,46,75601,3332.243652,-453.375,3785.618652,2298,451,2396,451,37768.8125,6691.243652,1021.412476,55,16796.3125,3962.5625,16718,3963
Otospermophilus variegatus,-112.13,42.06,1986,688,1094,30,84782,2763.5625,-808.443726,3572.006348,-253,1830,1830,-338,64369.05469,7814.850098,2451.137451,33,21563.67578,8655.755859,8656,21520
Otospermophilus variegatus,-106.866984,33.814504,1987,1453,2112,49,78902,3587.09375,-652.756226,4239.850098,2378,1023,2473,449,24672.51953,4838.212402,775.474976,61,11662.9502,2897.387451,9897,3902
Otospermophilus variegatus,-106.075011,38.74721,1987,630,1832,43,81294,2822.706299,-1387.46875,4210.174805,1613,-411,1691,-411,24385.64258,4509.243652,683.706238,53,10288.5498,2483.449951,9830,2483
Otospermophilus variegatus,-106.615684,34.306516,1989,1224,1677,44,77258,3190.506348,-578.931274,3769.4375,2124,759,2223,241,34297.01953,6339.918945,1575.699951,58,16262.86328,5281.274902,14293,5339
Otospermophilus variegatus,-105.217177,35.579379,1990,966,1898,48,73050,2951.350098,-985.668762,3937.018799,1847,43,1924,43,44433.69531,8941.549805,1028.131226,72,23014,3491.40625,22320,3491
Otospermophilus variegatus,-104.076339,34.924364,1990,1338,1629,43,77627,3246.03125,-468.518738,3714.550049,2341,345,2341,345,43895.23828,7974.90625,1108.212524,61,20380.76953,3972.90625,20381,3973
Otospermophilus variegatus,-106.613816,34.304801,1991,1224,1677,44,77258,3190.506348,-578.931274,3769.4375,2124,759,2223,241,34297.01953,6339.918945,1575.699951,58,16262.86328,5281.274902,14293,5339
Otospermophilus variegatus,-109.18,31.88,1991,1261,1859,51,65093,3131.21875,-470.03125,3601.25,2028,1204,2106,436,52447.36719,10455.40625,1308.081299,65,25785.05078,5070.418945,22737,11451
Otospermophilus variegatus,-109.16,31.88,1991,1162,1701,49,64424,2944.850098,-504.9375,3449.787598,1916,1086,2009,352,57370.71094,11320.08789,1407.637451,64,27945.1875,5510.331055,24683,12271
Otospermophilus variegatus,-109.16,31.89,1991,1189,1700,49,64466,2945.237549,-474.59375,3419.831299,1946,1537,2034,376,49668.42969,9644.181641,1266.681274,65,24294.77539,4552.568848,21106,11104
Otospermophilus variegatus,-107.15,33.991389,1992,909,1516,45,65882,2673.662598,-659.231262,3332.893799,1693,205,1759,78,47192.39453,11262.36914,1300.506226,78,26658.875,4536.725098,20675,5277
Otospermophilus variegatus,-109.2,31.88,1992,1243,1840,51,64716,3092.5625,-478.674988,3571.237549,2009,1183,2087,425,52877.98047,10508.0625,1175.712524,65,26039.20703,4912.174805,23170,11366
Otospermophilus variegatus,-109.6053,34.4753,1993,1158,1759,45,76809,3175.631348,-669.537476,3845.168945,2093,1522,2155,194,34119.30469,6550.506348,894.618774,54,15208.90625,3575.425049,12396,6971
Otospermophilus variegatus,-107.995522,34.970984,1993,794,1801,46,74874,2815.149902,-1082.400024,3897.549805,1701,315,1780,-151,30903.5625,6621.350098,1290.456299,62,15130.21289,4156.3125,12714,4642
Otospermophilus variegatus,-108.576111,35.583057,1993,957,1651,42,78858,2985.037598,-856.137512,3841.175049,1922,1332,1997,-28,32351.60547,5288.149902,1068.193726,43,12985.5498,4223.606445,10774,6779
Otospermophilus variegatus,-108.15165,35.68904,1993,1029,1491,40,78811,2970.96875,-713.618774,3684.587402,1971,1431,2054,26,27522.40039,5187.612305,1347.1875,55,12590.2998,4282.393555,11322,4779
Otospermophilus variegatus,-108.585284,37.348872,1993,920,1719,41,84231,3137.987549,-1013.631287,4151.618652,1559,1304,2032,-144,32590.84961,3823.256348,951.96875,29,11186.1123,5351.837402,7173,7236
Otospermophilus variegatus,-108.550002,39.063874,1993,1174,1505,35,94344,3421.012451,-802.799988,4223.8125,1839,-55,2398,-55,22073.73828,2515.6875,1114.918701,26,7005.59375,3871.193848,4775,3871
Otospermophilus variegatus,-105.651817,32.619317,1994,1102,1572,47,65557,2805.574951,-500.868774,3306.443848,1855,1064,1940,265,60602.69922,14580.90625,1646.637451,83,35285.23828,5138.399902,29522,7640
Otospermophilus variegatus,-107.386816,33.54436,1994,1131,1582,46,66944,2888.0625,-488.237488,3376.300049,1908,1072,1998,294,39290.96875,11501.5498,762.78125,89,22707.07422,3564.550049,20499,5425
Otospermophilus variegatus,-108.34087,34.030817,1994,928,1563,46,67876,2689,-649.96875,3338.96875,1736,1271,1805,81,44165.61328,7818.487305,1442.793701,54,19691.4375,4761.53125,16312,8409
Otospermophilus variegatus,-107.184723,34.048332,1994,684,1471,45,66195,2402.512451,-843.668762,3246.181152,1467,-32,1544,-143,49459.29297,11525.68164,1215.418701,78,27796.01172,4644.087402,21335,5544
Otospermophilus variegatus,-106.822553,34.418767,1994,1431,2028,47,83408,3600.71875,-678.543762,4279.262695,2399,989,2510,368,21478.69336,3613.625,720.84375,55,10009.58789,2989.100098,8474,3108
Otospermophilus variegatus,-112.47361,34.45139,1994,1195,1604,46,67226,3048.768555,-385.9375,3434.706055,2046,1456,2086,387,59617.27344,10476.6377,1250.974976,53,24300.46289,5330.774902,20036,16369
Otospermophilus variegatus,-112.375,34.49583,1994,1184,1536,45,67691,3015.618652,-350.299988,3365.918701,2040,1447,2080,368,57642.77344,9650.244141,1231.474976,51,23106.46289,5095.524902,19018,15867
Otospermophilus variegatus,-112.30139,35.25833,1994,1012,1654,45,70498,2966.631348,-630.143738,3596.775146,1894,1305,1944,152,51685.45703,7098.825195,965.09375,42,17667.3125,5060.443848,14294,14766
Otospermophilus variegatus,-105.595,35.578333,1994,816,1622,44,72677,2725.774902,-899.400024,3625.174805,1688,-92,1772,-92,44524.625,8047.637695,1720.856201,57,20922.59375,5502.337402,19865,5502
Otospermophilus variegatus,-106.9225,36.3371,1994,726,1878,44,81409,2919.243652,-1311.668701,4230.912109,1724,1110,1791,-312,39152.60547,6277.612305,2098.5625,36,15198.78711,7095.356445,13321,7702
Otospermophilus variegatus,-108.802502,39.597482,1994,558,1052,29,85931,2536.206299,-977.806274,3514.012695,-14,1723,1723,-484,50875.64453,5810.068848,2142.481445,24,15294.58789,8704.043945,8704,13000
Otospermophilus variegatus,-108.768183,35.240733,1995,881,1715,44,77161,2910.149902,-932.40625,3842.556152,1833,1228,1897,-84,36109.42578,5470.649902,1177.868774,41,13665.90625,4282.118652,11357,8385
Otospermophilus variegatus,-111.8255,40.7555,1995,1130,1253,32,87565,3269.818848,-527.456238,3797.275146,1039,2292,2292,23,54173.48828,6593.431152,1828.15625,33,19067.27539,6829.631348,6830,13900
Otospermophilus variegatus,-108.038895,37.286093,1996,599,1603,41,77302,2591.743652,-1252.074951,3843.818604,1550,944,1632,-366,53470.44922,6821.118652,1674.40625,33,18999.00586,7584.03125,14649,12177
Otospermophilus variegatus,-111.86667,40.78444,1996,1091,1245,33,87005,3191.25,-578.46875,3769.71875,1001,2249,2249,-5,53642.78125,6474.556152,1965.112549,32,18718.34375,7057.181152,7057,13766
Otospermophilus variegatus,-109.38965,38.45699,1998,1062,1464,35,91344,3251.618652,-821.462524,4073.081055,1723,-103,2257,-103,32986.58203,4782.131348,1712.40625,30,11029.79395,5783.587891,8386,5784
Otospermophilus variegatus,-109.31404,38.50798,1998,677,1242,36,75021,2539.318848,-897.537476,3436.856445,-115,1442,1687,-232,67449.54688,7744.806152,2318.618652,26,20869.40039,10596.70605,11965,19224
Otospermophilus variegatus,-104.167,30.633,1999,1109,1136,42,53982,2458.487549,-202.243744,2660.731201,1672,477,1767,386,68206.36719,15732.9375,1857.9375,76,37019.89453,6904.637695,34513,7321
Otospermophilus variegatus,-111.67885,37.92409,1999,685,1428,39,77131,2640.993652,-986.543762,3627.537354,-115,1023,1735,-250,45447.57422,5355.612305,1604.181274,29,14165.20605,6718.137695,9800,12282
Otospermophilus variegatus,-107.597806,33.367944,2005,1102,1583,47,65699,2857.387451,-510.006256,3367.393799,1868,668,1957,278,38815.14453,9802.662109,801.881226,90,23850.98828,3040.050049,20113,4629
Otospermophilus variegatus,-107.7226,37.3341,2007,671,1705,41,80147,2783.34375,-1281.418701,4064.762451,1298,1044,1710,-356,64466.39453,8408.606445,2254.206299,30,22243.93164,9740.487305,16872,14994
Otospermophilus variegatus,-109.29161,38.54594,2007,794,1282,35,81434,2760.668701,-895.643738,3656.3125,-67,1627,1874,-221,64160.84375,7248.518555,2518.543701,23,18975.59961,11001.95605,12355,17165
Otospermophilus variegatus,-109.21053,38.60909,2007,705,1289,36,76176,2614.800049,-924.193726,3538.993652,1287,1485,1722,-232,60393.12109,7122.387695,2882.050049,21,17812.25781,11801.375,13153,13319
Urocitellus armatus,-110.77798,43.24904,1970,454,1637,38,88904,2826.074951,-1375.800049,4201.875,897,1526,1591,-705,50406.21875,6049.9375,3213.831299,17,14349.46875,10719.84961,10910,12658
Urocitellus armatus,-110.81,45.25,1970,451,1572,40,81655,2699.09375,-1218.650024,3917.743652,1263,-551,1535,-551,38865.10547,6010.981445,1641.025024,43,15726.71875,5373.306152,13255,5373
Urocitellus armatus,-111.19,45.59,1970,652,1428,37,82045,2790.368652,-1030.03125,3820.399902,1039,-383,1731,-383,45102.44531,7608.637695,1670.875,50,19439.34375,5222.34375,13850,5222
Urocitellus armatus,-111.15167,39.61684,1971,357,1357,38,74950,2325.981201,-1212.018799,3538,-421,1372,1372,-546,68953.69531,8550.037109,2834.268799,29,23636.34961,10882.90625,10883,22020
Urocitellus armatus,-111.18837,40.58139,1971,480,1464,38,81748,2654.056152,-1157.756226,3811.8125,-352,1571,1571,-520,64351.85156,6904.568359,2638.206299,27,20214.29297,9489.494141,9489,19932
Urocitellus armatus,-111.83,41.73,1971,842,1436,34,93590,3182.206299,-995.875,4178.081055,806,2060,2060,-384,45459.41797,5081.368652,1997.175049,25,14753.61914,7359.09375,7359,11151
Urocitellus armatus,-111.87,45.48,1972,300,1116,33,75440,2249.0625,-1057.706299,3306.768799,578,1280,1322,-603,70127.25,9485.787109,3766.175049,31,26147.30469,13645.05664,17573,13840
Urocitellus armatus,-111.77,45.48,1972,681,1385,37,80112,2787.625,-948.493774,3736.118652,1046,-323,1741,-323,39493.21875,6734,1226.606201,54,17401.86914,3788.793701,13271,3789
Urocitellus armatus,-111.79,45.5,1972,633,1384,37,80039,2725.118652,-987.087524,3712.206055,994,-359,1696,-359,42526.40625,7243.162598,1410.693726,52,18492.5625,4302.081055,13905,4302
Urocitellus armatus,-111.8,45.61,1974,616,1377,37,79718,2689.506348,-1004,3693.506348,977,-371,1676,-371,43422.96094,7408.606445,1409.675049,51,18857.27539,4339.243652,13767,4339
Urocitellus armatus,-111.73,45.72,1974,706,1421,37,81914,2850.587402,-984.40625,3834.993652,1088,-326,1786,-326,37276.02344,6640.243652,1048.78125,57,16936.91211,3227.793701,12358,3228
Urocitellus armatus,-111.28,40.67205,1975,667,1692,41,82325,2972.84375,-1102.987549,4075.831299,711,1750,1750,-374,42585.30078,4453.375,2466.068848,17,12241.7998,7729.8125,7730,10763
Urocitellus armatus,-111.85,45.5,1975,454,1259,35,77904,2479.96875,-1045.756226,3525.725098,788,-499,1496,-499,52930.59766,7767.462402,2366.3125,38,21248.73828,8061.456055,15475,8061
Urocitellus armatus,-111.81,45.5,1975,592,1385,37,79820,2683.15625,-1020.700012,3703.856201,955,-395,1654,-395,43990.44531,7452.243652,1522.787598,50,19030.97461,4729.049805,14230,4729
Urocitellus armatus,-111.85,45.58,1975,390,1091,33,75995,2298.381348,-975.474976,3273.856445,669,-518,1419,-518,62231.05078,8987.900391,3133.175049,36,24481.63086,10513.90039,16350,10514
Urocitellus armatus,-111.15944,39.51822,1982,314,1526,38,82984,2464.256348,-1452.143799,3916.400146,-570,1399,1399,-735,59499.52734,6717.306152,2526.331299,25,18947.58789,9628.325195,9628,18087
Urocitellus armatus,-111.17306,40.63083,1992,524,1559,39,81534,2748.625,-1151.381226,3900.006348,-309,1611,1611,-478,63578.03125,6764.306152,2655.200195,27,19704.73828,9560.069336,9560,19373
Urocitellus armatus,-110.41445,44.91615,1994,237,1832,41,88042,2655.581299,-1782.775024,4438.356445,1117,-268,1359,-913,40846.96094,5012.506348,1982.068726,25,14094.97461,7419.006348,13214,8005
Urocitellus armatus,-110.6991,44.97657,1994,474,1360,35,85021,2676.337402,-1157.706299,3834.043701,1325,-578,1605,-578,36297.86328,4994.03125,1511.206299,36,13892.46875,5271.049805,12144,5271
Urocitellus armatus,-111.16111,39.5375,1997,291,1521,38,83822,2454.84375,-1483.568726,3938.412598,-598,1390,1390,-764,60290.10547,6896.8125,2530.40625,26,19560.02539,9609.799805,9610,18618
Urocitellus beldingi,-115.52944,40.06778,1970,776,1644,40,81038,3031.75,-989.106201,4020.856201,670,1862,1862,-231,32885.67969,3646.287598,1030.78125,30,10729.58789,4662.181152,4662,9141
Urocitellus beldingi,-113.72556,41.84889,1970,661,1483,36,86164,2898.40625,-1119.09375,4017.5,-402,1339,1809,-402,33528.71875,3849.0625,1827.900024,21,10043.2998,6064.84375,7173,10043
Urocitellus beldingi,-113.72556,41.85613,1970,669,1471,36,86620,2908.231201,-1096.237549,4004.46875,-400,1355,1825,-400,32927.54297,3645.318848,1819.806274,20,9742.275391,6061.84375,7166,9742
Urocitellus beldingi,-113.74389,41.87278,1970,664,1549,38,85453,2945.162598,-1123.925049,4069.087646,1001,1328,1804,-390,31704.24414,3845.381348,1727.900024,21,9417.887695,6059.681152,7079,8837
Urocitellus beldingi,-113.74389,41.88727,1970,669,1546,38,85388,2945.699951,-1114.175049,4059.875,1008,1332,1808,-382,31927.33789,3957.537598,1822.787476,21,9537.831055,6162.912598,7180,8832
Urocitellus beldingi,-118.850219,37.600635,1971,638,1632,46,66548,2605.425049,-937.168762,3542.59375,-162,1538,1538,-162,52333.18359,9624.056641,1191.400024,72,27063.44922,3920.375,3920,27063
Urocitellus beldingi,-120.253334,41.56209,1971,579,1387,39,71270,2609.050049,-874.825012,3483.875,-186,1517,1532,-278,74447.60938,9711.130859,905.368774,53,28073.05469,4489.268555,5440,26981
Urocitellus beldingi,-120.241749,41.56987,1971,544,1334,39,70514,2548.981201,-846.212524,3395.193848,-204,1480,1490,-293,77307.21094,10135.59961,910.381226,53,29089.14844,4716.762207,5680,27982
Urocitellus beldingi,-120.298142,41.978764,1971,816,1485,42,71161,2901.506348,-627.59375,3529.100098,19,1749,1767,-43,50444.15625,6805.081055,1152.993774,43,19297.46875,5262.206055,5891,17685
