SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Urocitellus columbianus,-116.3344,45.5714,1939,810,1105,32,77971,2786.475098,-651.375,3437.850098,1094,1819,1822,-180,51926.85156,6500.524902,1661.224976,30,17137.40039,7137.975098,9522,13340
Urocitellus columbianus,-119.2361,48.3606,1939,675,1428,35,86133,2885.075195,-1096.074951,3981.150146,-338,1697,1757,-478,34361.5,4199.350098,1355.800049,32,12301.0498,5233.649902,6361,11316
Urocitellus columbianus,-118.008404,46.067908,1939,696,1095,34,68936,2530.949951,-667.924988,3198.875,-62,1592,1603,-173,115063.6016,16274.4248,1694.675049,50,46013.625,9153.025391,10116,41827
Urocitellus columbianus,-117.848296,46.0561,1939,503,1022,32,68563,2307.875,-791.025024,3098.899902,-231,1409,1409,-354,129064.0703,20026.94922,2079.274902,59,58145.35156,9300.849609,9301,52389
Urocitellus columbianus,-118.9805,45.264,1939,649,1254,37,68674,2583.199951,-761.200012,3344.399902,-101,1543,1543,-221,60888.5,7797.375,1165.675049,43,22597.32422,5735.150391,5735,21410
Urocitellus elegans,-112.63,45.21,1917,668,1535,39,78214,2816.475098,-1053.400024,3869.875,1072,-345,1686,-345,33500.39844,5619.524902,1252.175049,49,14282.9502,4546.924805,11036,4547
Urocitellus elegans,-112.63,45.24,1917,667,1537,39,79350,2834.024902,-1056.875,3890.899902,1077,-362,1701,-362,32552.52539,5512.450195,1206.775024,50,13953.34961,4358.875,10802,4359
Urocitellus elegans,-109.46535,41.52845,1929,618,1780,38,95242,3085.399902,-1502.574951,4587.974609,565,-458,1854,-629,18543.5,2507.024902,833.75,32,6279.875,2833.925049,4246,3061
Urocitellus elegans,-105.56,40.34,1932,410,1401,41,70265,2339.25,-1028.025024,3367.274902,671,-309,1353,-446,47763.02344,6571.5,1698.099976,39,16807.27539,6178,14809,6598
Urocitellus elegans,-105.55,40.35,1932,398,1399,41,70040,2326.800049,-1036.449951,3363.25,658,-318,1339,-454,44628.07422,6004.825195,1437.574951,42,15542.4248,5447.399902,14557,5772
Urocitellus elegans,-105.58,40.33,1933,379,1403,41,70149,2312.025146,-1060.099976,3372.125,202,-340,1322,-475,51960.07422,7226.850098,2202.125,35,18136.09961,7407.549805,15186,8119
Urocitellus elegans,-105.57,40.33,1933,485,1425,41,70638,2429.675049,-982.849976,3412.524902,317,-243,1429,-384,50788.52344,7056.975098,2039.824951,37,17661.75,7064.900391,15072,7666
Urocitellus elegans,-113.7875,44.3203,1936,221,1694,40,84070,2535.825195,-1667.425049,4203.25,603,1264,1311,-855,39243.375,4787.424805,2394.25,21,12475.27441,7835.075195,9774,9607
Urocitellus elegans,-105.94,41.24,1936,512,1497,39,81695,2624.524902,-1162.649902,3787.174805,860,-344,1599,-501,31254.05078,3978.5,1199.150024,36,10649.25,4218.924805,9646,4678
Urocitellus mollis,-120.7511,45.0039,1920,810,1446,42,65578,2833.574951,-585.174988,3418.75,79,1653,1679,-16,31815.30078,4226.125,801.650024,39,12006.27539,3861.625,4337,10755
Urocitellus mollis,-120.9381,47.1956,1925,773,1408,40,71481,2783.475098,-728.549988,3512.025146,-43,1692,1692,-165,58087.375,11053.0752,848.424988,70,29962.47656,4039.875,4040,27102
Urocitellus mollis,-117.84,37.8,1928,928,1540,40,76418,3033.375,-762.775024,3796.149902,126,969,1962,-19,18943.19922,2485.375,889.599976,29,6763.349609,3600.225098,3849,6406
Urocitellus mollis,-112.49,42.85,1928,724,1440,35,87674,3009.574951,-1035.800049,4045.375,-224,1878,1878,-394,41951.75,4921.75,1978.375,27,13944.34961,6590.075195,6590,13132
Urocitellus mollis,-112.08407,38.76531,1928,941,1872,44,82046,3228,-984.425049,4212.424805,895,-16,2016,-120,21863.625,2284.949951,1138.925049,18,6360.225098,4615.475098,5330,4941
Urocitellus mollis,-111.85081,38.95766,1929,926,1835,42,86130,3243.899902,-1069.25,4313.149902,877,2051,2051,-194,25152.25,3076.725098,1073.949951,23,8171.900391,5120.325195,5120,5924
Urocitellus mollis,-113.01889,38.325,1930,945,1809,41,88384,3313.149902,-1067.925049,4381.075195,450,1825,2107,-192,24374.69922,2892.5,786.075012,26,7311.325195,5040.125,5691,5738
Urocitellus mollis,-113.01308,38.39496,1930,947,1795,40,89235,3320.149902,-1068.849976,4389,449,1835,2119,-202,24259.65039,2890.800049,793.75,25,7306.400391,5049.575195,5658,5715
Urocitellus mollis,-111.85583,39.22528,1930,919,1856,42,85675,3263.925049,-1054.449951,4318.375,858,2042,2042,-188,23030.79883,2781.824951,906.924988,25,7449.625,3930.225098,3930,6067
Urocitellus mollis,-112.03167,39.37167,1932,964,1742,40,89075,3290.774902,-1023.5,4314.274902,436,2142,2142,-175,27322.65039,2930.100098,974.299988,22,8404.599609,5200.149902,5200,7372
Urocitellus mollis,-112.41028,40.36611,1932,873,1660,39,87110,3189.375,-1028.425049,4217.799805,778,2037,2037,-227,33928.47656,4021.274902,1564.849976,25,11565.3252,6416.424805,6416,8270
Urocitellus mollis,-112.63139,40.75556,1932,1043,1533,36,91243,3368.225098,-807.924988,4176.149902,978,2254,2254,-126,26153.27539,3317.950195,1356.75,30,9439.175781,4525.850098,4526,6059
Urocitellus mollis,-113.10556,41.74611,1932,892,1603,37,92552,3286.75,-1043.574951,4330.325195,1347,-179,2097,-315,20891.02539,2546.5,1111.849976,27,6736.674805,4105.649902,4572,4123
Urocitellus mollis,-120.058579,41.315561,1934,904,1613,42,74861,3095.699951,-736.325012,3832.024902,-37,1866,1903,-37,26100.34961,3533.725098,378.774994,46,9929.200195,2242.100098,2726,9929
Urocitellus mollis,-120.039427,41.315178,1935,898,1626,42,74584,3097.399902,-747.700012,3845.099854,76,1856,1894,-39,26822.80078,3832.350098,369.75,48,10429.09961,2250.350098,2648,10315
Urocitellus mollis,-113.09,37.67,1936,989,1441,38,80385,2969.175049,-740.5,3709.675049,1996,1336,2063,-21,30505.5,3687.574951,939.550049,27,9157.875,5953.225098,7921,7088
Urocitellus mollis,-111.90491,40.3927,1936,956,1512,37,86855,3182.850098,-862.099976,4044.950195,899,2099,2099,-158,30702.40039,3391.449951,1290.675049,22,9517.849609,5744.5,5745,8013
Urocitellus mollis,-112.45222,40.35528,1938,881,1663,39,87946,3218.175049,-1027.824951,4246,785,2054,2054,-228,33029.97656,3815.075195,1572.975098,25,11212.15039,6448.5,6449,8174
Urocitellus richardsonii,-106.262502,40.1011,1907,246,1876,42,90419,2557.399902,-1889.300049,4446.700195,1311,-756,1372,-976,33057.47656,4198.024902,1635.974976,31,11067.7998,5171.274902,9899,5668
Urocitellus richardsonii,-106.291951,39.250812,1925,71,1683,43,75357,2129.949951,-1719.599976,3849.549805,1005,-346,1056,-862,39635.72656,5325.674805,2114.199951,31,13518.27441,7209.875,12809,8467
Urocitellus richardsonii,-105.521118,40.377202,1925,579,1430,41,71093,2538.100098,-897.875,3435.975098,1285,-148,1529,-294,39898.80078,5751.075195,1012.450012,47,14494,4245.225098,14075,4517
Urocitellus richardsonii,-106.14285,41.8991,1928,555,1590,39,85966,2821.225098,-1166.550049,3987.775146,974,-374,1691,-538,27444.65039,4248.725098,956.450012,44,10298.59961,3373.875,7587,3784
Urocitellus richardsonii,-107.21056,39.402206,1931,736,1803,41,87158,3012.550049,-1331.224976,4343.774902,1772,-281,1834,-429,36090.82422,3900.299805,2083.350098,17,10975.75,7371,9592,7978
Urocitellus richardsonii,-112.6337,45.214,1932,672,1538,39,78468,2827.550049,-1055.050049,3882.600098,1079,-343,1694,-343,33302.77344,5590.475098,1236.224976,49,14224.47559,4486.700195,10984,4487
Urocitellus richardsonii,-111.0804,48.5096,1932,516,1558,34,101877,2888.375,-1666.550049,4554.924805,1565,-671,1798,-852,27344.77539,6632.024902,812.424988,74,14150.2002,2886.649902,12673,2960
Urocitellus richardsonii,-112.3836,44.2178,1934,567,1478,33,96191,2958.725098,-1393.050049,4351.775391,1044,-515,1791,-700,28456,4090.949951,1647.75,30,10223.59961,5837.025391,7561,6114
Urocitellus richardsonii,-116.1094,42.1725,1934,694,1744,42,77959,3024.350098,-1063.25,4087.600098,592,1681,1735,-294,28263.52539,3455.225098,829.875,33,9195.575195,3377.25,4425,8088
Urocitellus richardsonii,-112.939,44.1808,1935,337,1586,36,90176,2667.699951,-1635.599976,4303.299805,775,-671,1493,-849,32873.25,4401,1942.599976,28,11460.57422,6491.850098,9473,6544
Urocitellus richardsonii,-108.4582,41.2869,1935,482,1592,37,89764,2811.024902,-1392.525024,4203.549805,1170,-513,1657,-679,21772.40039,2773.274902,1184.824951,29,6862.275391,3692.824951,5669,3797
Urocitellus richardsonii,-108.91056,41.68694,1935,537,1664,37,92543,2921.899902,-1459.449951,4381.349609,459,-495,1746,-667,21602.94922,2934.824951,1207.449951,28,7026.449707,3921.375,4897,4197
Urocitellus richardsonii,-117.73472,40.98755,1935,944,1708,41,82222,3280.399902,-852.850037,4133.25,1314,1963,2055,-92,20607.09961,2241.625,578.849976,31,6156.350098,2653.850098,3214,5941
Urocitellus richardsonii,-117.69416,41.0038,1935,949,1701,41,82044,3281.149902,-833.149963,4114.299805,874,1966,2057,-84,19968.02539,2247.449951,477.074982,32,6063.475098,2439.574951,2992,5910
Urocitellus richardsonii,-112.3486,44.6439,1936,264,1505,36,89385,2566.25,-1606.199951,4172.450195,1156,-257,1413,-900,31334.42578,4569.375,1466.5,35,12056.1748,5779.725098,10048,6000
Urocitellus richardsonii,-111.7028,45.7014,1936,663,1424,36,83634,2842.899902,-1088.150024,3931.049805,1068,-418,1757,-418,36180.30078,6329.174805,1244.449951,53,15829.5498,4028.674805,11485,4029
Urocitellus richardsonii,-113.7875,44.3203,1936,221,1694,40,84070,2535.825195,-1667.425049,4203.25,603,1264,1311,-855,39243.375,4787.424805,2394.25,21,12475.27441,7835.075195,9774,9607
Urocitellus richardsonii,-117.55872,38.84119,1936,729,1550,41,73890,2853.125,-854.900024,3708.024902,560,1690,1736,-161,26171.05078,2853.25,1285.399902,22,8261.525391,4799.700195,5213,7139
Urocitellus richardsonii,-111.9512,44.3608,1937,304,1456,35,90969,2602.050049,-1547.574951,4149.625,732,1018,1472,-869,45978.09766,5446.774902,2885.774902,19,14196.75,9698.699219,11559,11405
Urocitellus richardsonii,-112.2626,44.5272,1937,246,1465,35,89988,2542.149902,-1596.5,4138.649902,1135,-737,1404,-915,37248.97656,4857.424805,2091.850098,27,12935.59961,7369.825195,10646,7594
Urocitellus richardsonii,-112.3053,44.5586,1937,226,1469,35,89404,2511.725098,-1618.099976,4129.825195,642,-754,1376,-929,33352.89844,4471.200195,1729.599976,28,11727.25,6502.100098,9601,6867
Urocitellus richardsonii,-111.9108,44.3319,1937,313,1500,35,90910,2612.925049,-1569.599976,4182.524902,740,1033,1473,-867,44206.94922,5244.625,2902.649902,19,13723.34961,9463.824219,11221,10859
Urocitellus richardsonii,-111.6887,45.5391,1937,655,1388,35,81991,2802.300049,-1066.824951,3869.125,1036,-399,1733,-399,39809.44922,7086.25,1351.849976,53,17194.67578,4303.700195,11939,4304
Urocitellus richardsonii,-111.7979,45.6412,1937,599,1348,35,82119,2678.475098,-1101.824951,3780.300049,988,-449,1679,-449,38564.67578,6599.799805,1382.449951,50,16392.22461,4502.850098,11854,4503
Urocitellus richardsonii,-116.28152,41.56791,1937,744,1732,41,79619,3129.399902,-994.950012,4124.350098,607,1764,1820,-244,28724.875,3568.274902,780.700012,34,9207.275391,3352.949951,4098,8852
Urocitellus richardsonii,-111.0444,45.678,1939,561,1297,33,85717,2669.425049,-1150,3819.425049,974,-547,1671,-547,42850.19922,7121.149902,1830.425049,45,17591.05078,5763.475098,12539,5763
Urocitellus townsendii,-118.4342,41.5767,1909,894,1917,44,82674,3350.449951,-992.200012,4342.649902,-165,1914,1981,-165,14863.375,2227.175049,392.049988,41,5751.325195,1721.300049,1942,5751
Urocitellus townsendii,-118.58694,41.66889,1909,912,1719,41,80912,3261.399902,-867.099976,4128.5,-107,1922,1995,-107,18043.02539,2605.875,430.125,41,6977.850098,1960.449951,2458,6978
Urocitellus townsendii,-116.10306,40.71389,1912,824,1967,44,82444,3332.524902,-1131.025024,4463.549805,762,1842,1918,-236,18912.42578,2287.324951,580.125,32,5962.5,2394.949951,2755,5790
Urocitellus townsendii,-118.959868,37.887635,1916,627,1772,47,65737,2692.75,-1005.875,3698.625,-197,1137,1507,-197,39743.69922,7124.799805,908.799988,71,20810.375,3974.474854,4120,20810
Urocitellus townsendii,-118.931272,37.927403,1916,699,1805,47,68174,2787.574951,-1036.699951,3824.274902,-167,971,1603,-167,39238.17578,7145.450195,821.974976,74,20815.27539,3790.824951,4128,20815
Urocitellus townsendii,-120.215032,40.302409,1920,971,1754,44,74618,3205.049805,-722.525024,3927.574707,8,1889,1942,8,19561.47461,3471.524902,322.199982,60,9008.174805,1423.625,1873,9008
Urocitellus townsendii,-119.365392,41.266169,1920,795,1540,40,75594,2992.175049,-801.075012,3793.25,-143,1764,1807,-143,26129.67383,3452.649902,678.25,41,9745.5,2570.725098,3335,9746
Urocitellus townsendii,-120.2937,43.9753,1920,688,1704,45,67287,2877.225098,-839.174988,3716.400146,-68,1548,1582,-161,31555.94922,3889.225098,993.674988,33,11125.02539,4355.625,5303,10540
Urocitellus townsendii,-119.4764,46.2497,1921,1186,1460,38,79188,3333.75,-418.700012,3752.449951,234,2123,2202,144,19127.67578,2950.5,381.524994,50,8126.875,1825.925049,2169,7267
Urocitellus townsendii,-117.8333,44.775,1922,800,1505,39,78487,2983.350098,-864.200012,3847.550049,-111,1764,1812,-231,27976.27539,3159.850098,1145.849976,29,8936.099609,4089.050049,5495,8886
Urocitellus townsendii,-118.739175,37.630655,1922,764,1800,47,69306,2873.550049,-918.549988,3792.100098,-101,1628,1697,-101,37576.89844,6916.450195,865.5,71,19757.22461,3889.550049,4050,19757
Urocitellus townsendii,-120.5467,46.9967,1922,873,1431,37,80758,2954.574951,-830.724976,3785.299805,-97,1826,1894,-209,21470.67578,3533.899902,430.024994,56,9933.375,2390.899902,2821,9049
Urocitellus townsendii,-117.48083,38.93389,1925,597,1908,45,74515,2905.899902,-1263.449951,4169.349609,506,1537,1610,-331,20247.125,2169.600098,1172.400024,17,6132.325195,4139.875,4673,5041
Urocitellus townsendii,-112.93972,40.78556,1927,1008,1467,35,90550,3277.225098,-832.924988,4110.149902,924,2218,2218,-138,28322,3591.824951,1527.099976,32,10558.65039,4725.975098,4726,6538
Urocitellus townsendii,-117.912437,37.488987,1927,1092,1847,44,79864,3335.925049,-818.724976,4154.649902,279,1106,2156,83,12201,1545.75,655.149963,26,3949.625,2151.875,3113,3597
Urocitellus townsendii,-118.05361,37.73806,1928,1123,1885,44,82359,3426.050049,-829.174988,4255.225098,1060,550,2222,85,10632.2002,1072.199951,632.5,19,3087.824951,2135.300049,2773,2625
Urocitellus townsendii,-117.80851,38.04424,1928,1161,1683,41,82720,3415.550049,-665.125,4080.675049,1052,1190,2272,127,11230.875,1301.300049,470.174988,24,3310.875,2322.824951,2839,2758
Urocitellus townsendii,-118.07944,37.82444,1928,1145,1835,43,81530,3430.774902,-762.075012,4192.850098,667,582,2235,125,10793.34961,1136.900024,627.924988,21,3205.375,2117.949951,2716,2754
Urocitellus townsendii,-117.84167,37.8,1928,928,1540,40,76418,3033.375,-762.775024,3796.149902,126,969,1962,-19,18943.19922,2485.375,889.599976,29,6763.349609,3600.225098,3849,6406
Urocitellus townsendii,-114.12194,39.02783,1929,965,1784,41,85928,3293.225098,-998.575012,4291.800293,899,-29,2105,-132,20760.30078,2386.524902,1030.400024,22,6485.75,4072.325195,4749,4554
Urocitellus townsendii,-117.1143,38.96403,1930,892,1960,45,81277,3268.699951,-1078.625,4347.325195,63,918,1969,-142,15212.85059,1611.875,846.150024,20,4640.825195,2955.25,3784,4093
Urocitellus townsendii,-117.09056,39.20583,1930,869,1725,42,80004,3131.175049,-921.5,4052.675049,740,1883,1937,-128,22716.09961,2772.875,1097.899902,28,7646.850098,3889.25,4143,6584
Urocitellus townsendii,-112.0978,40.25265,1930,881,1665,40,85182,3108.149902,-1014.650024,4122.799805,384,1994,1994,-222,30008.625,3341.475098,1395.224976,20,9011.400391,6398.675293,6399,8261
Urocitellus townsendii,-113.10556,41.74611,1930,892,1603,37,92552,3286.75,-1043.574951,4330.325195,1347,-179,2097,-315,20891.02539,2546.5,1111.849976,27,6736.674805,4105.649902,4572,4123
Urocitellus townsendii,-114.40688,37.79056,1931,1092,1939,45,79475,3367.850098,-852.125,4219.975098,275,1897,2149,91,25896.84961,3257.524902,865.650024,32,8746.474609,4822.649902,6128,7531
Urocitellus townsendii,-113.5961,42.6681,1934,850,1593,38,85936,3181,-943.974976,4124.975098,794,1905,1973,-269,24241.55078,2644.075195,900.975037,30,7488.375,3106.25,3742,7156
Urocitellus townsendii,-113.06672,37.67607,1934,1005,1469,39,81541,3010.649902,-739.924988,3750.574951,2024,1361,2094,-19,30673.25,3693.424805,948.025024,26,9243.024414,6044.774902,7928,7095
Urocitellus townsendii,-112.9092,42.8271,1935,785,1572,37,89029,3161.5,-1043.25,4204.75,737,1870,1940,-379,30170.32422,3368.550049,1483.525024,25,9761.299805,4737.700195,5246,8051
Urocitellus townsendii,-112.5978,43.1167,1935,723,1631,37,90117,3145.925049,-1173,4318.924805,693,1810,1879,-473,25632.02539,2939.050049,1374.300049,22,7862.575195,4514.850098,4823,6722
Urocitellus townsendii,-112.1868,43.2469,1935,700,1561,36,90427,3055.625,-1176.949951,4232.575195,673,1781,1856,-502,27892.625,3298.975098,1579,20,8495.799805,5057.524902,5471,7370
Urocitellus townsendii,-112.66,43.2976,1935,690,1564,36,91935,3081.524902,-1218.474976,4300,1150,1798,1869,-528,25476.69922,3042.675049,1361.699951,22,7775.375,4488.325195,4986,6691
Urocitellus townsendii,-113.2571,43.6059,1935,571,1715,36,97676,3049.625,-1624.775024,4674.399902,1085,1725,1796,-742,23290.42578,2809.225098,1276.099976,22,7123.049805,4179.399902,5135,6564
Urocitellus townsendii,-112.9733,43.8423,1935,600,1675,36,98484,3064.5,-1547.650024,4612.149902,1149,1749,1837,-729,22324.69922,2685.574951,1364.75,22,7286.350098,4551.049805,5826,5483
Urocitellus townsendii,-112.8821,44.1398,1935,437,1260,31,92153,2608.899902,-1395.050049,4003.949951,866,-754,1627,-754,34736.82422,4519,2166.649902,26,12047.40039,6878.849609,10075,6879
Urocitellus townsendii,-116.5281,43.3466,1935,1095,1511,38,82942,3332.75,-590.175049,3922.925049,244,2108,2172,14,23207,2654.225098,469.424988,38,7715.450195,2290.699951,3067,7350
Urocitellus townsendii,-116.4814,43.1671,1935,1011,1557,39,82504,3289.524902,-667.900024,3957.424805,160,2036,2093,-51,22311.55078,2552.149902,594.150024,35,7182.075195,2419.425049,3363,6937
Urocitellus townsendii,-113.3417,42.1294,1935,786,1654,40,82410,3121.699951,-970.25,4091.949951,1160,-153,1872,-279,24590.69922,3353.350098,1482.150024,26,8369.400391,4844.875,6244,4983
Urocitellus townsendii,-113.233,42.5778,1935,856,1670,39,85933,3258.949951,-934.924988,4193.875,806,1909,1988,-255,26194.19922,2972.100098,1259.050049,26,8385.775391,3983.199951,4566,7135
Urocitellus townsendii,-118.64389,40.06278,1935,1054,1855,42,84623,3464.949951,-867.650024,4332.600098,-20,2099,2173,-20,11581.2002,1534.974976,403.125,34,4163.399902,1678.675049,1939,4163
Urocitellus townsendii,-117.73472,40.98755,1935,944,1708,41,82222,3280.399902,-852.850037,4133.25,1314,1963,2055,-92,20607.09961,2241.625,578.849976,31,6156.350098,2653.850098,3214,5941
Urocitellus townsendii,-117.69416,41.0038,1935,949,1701,41,82044,3281.149902,-833.149963,4114.299805,874,1966,2057,-84,19968.02539,2247.449951,477.074982,32,6063.475098,2439.574951,2992,5910
Urocitellus townsendii,-116.6671,43.3863,1935,1081,1465,38,81847,3223.225098,-603.375,3826.600098,244,2076,2142,10,22096.77539,2514.449951,506.950012,36,7347.225098,2292.699951,3002,7048
Urocitellus townsendii,-116.9619,44.0303,1935,1064,1594,37,89397,3492.024902,-722.450012,4214.475098,-4,2137,2227,-102,22433.375,3180.675049,403.075012,44,8762.325195,2139.75,2679,8674
Urocitellus townsendii,-117.16,39.59,1936,792,1872,43,79302,3190.100098,-1084.775024,4274.875,692,1795,1859,-206,21596.09961,2450.449951,1146.25,25,7129.649414,3673.725098,4121,6152
Urocitellus townsendii,-119.29709,40.7966,1936,1070,1676,40,82998,3357.899902,-749.049988,4106.949707,10,2100,2164,10,15242.77539,2292.774902,289.25,44,6018.25,1535.675049,2099,6018
Urocitellus townsendii,-116.9619,44.0267,1936,1065,1582,37,89402,3482.875,-722.174988,4205.049805,-4,2138,2227,-102,22636.40039,3172.350098,467.725006,43,8756.5,2198.824951,2824,8673
Urocitellus townsendii,-116.9328,43.6178,1936,1075,1561,38,85936,3390.274902,-670.375,4060.649902,44,2105,2186,-51,21017.67578,2338.925049,624.599976,34,6835.200195,2345.899902,2957,6382
Urocitellus townsendii,-120.03184,40.15256,1937,1021,1744,43,76038,3292.649902,-677.200012,3969.849854,46,1970,2018,46,20018.65039,3520.225098,416.774994,61,9308.325195,1591.175049,1726,9308
Urocitellus townsendii,-120.0224,40.15256,1937,1018,1753,44,76091,3291.899902,-681.724976,3973.625,40,1965,2015,40,19656.67578,3525.899902,330.475006,63,9224.174805,1515.300049,1640,9224
Urocitellus townsendii,-120.006859,40.247102,1937,999,1733,43,77071,3287.125,-710.5,3997.625,14,1960,2011,14,16713.77539,2827.324951,340.975006,60,7487.875,1411.625,1477,7488
Urocitellus townsendii,-117.85167,39.28506,1937,844,1884,44,78418,3174.875,-1022.375,4197.25,372,1843,1897,-136,22989.72461,3260.625,741.825012,38,8071.325195,3286.074951,4186,7156
Urocitellus townsendii,-114.03222,38.93444,1937,1006,1732,40,85595,3296.449951,-929.474976,4225.924805,937,13,2143,-82,20510.875,2292.75,1022.200012,23,6424.274902,3905.75,4748,4403
Urocitellus townsendii,-117.2372,44.0184,1937,1017,1650,38,88288,3465.5,-814.549988,4280.049805,-134,2075,2169,-134,22456.77539,2967.425049,549.474976,40,8349.400391,2315.274902,3173,8349
Urocitellus townsendii,-112.65194,39.28694,1938,941,1830,41,89421,3321.824951,-1083.649902,4405.474609,910,2114,2114,-218,20930.09961,2575.899902,1026.050049,23,6935.225098,4151.350098,4151,4844
Urocitellus townsendii,-113.6764,42.6192,1939,849,1603,39,85186,3171.949951,-937.775024,4109.725098,802,1888,1963,-261,24609.02539,2714.474854,943.525024,30,7516.725098,3163.200195,3860,7352
Urocitellus townsendii,-118.87556,39.53978,1939,1087,1767,42,80738,3373.175049,-768.125,4141.299805,58,2085,2158,58,11958.6748,1952.300049,407.125,41,4498.450195,1533.224976,1873,4498
Urocitellus townsendii,-118.91526,39.55603,1939,1095,1754,42,81137,3377.225098,-760.799988,4138.024902,60,2102,2171,60,11968.90039,1973.650024,397.625,41,4521.850098,1558.25,1859,4522
Urocitellus townsendii,-118.88879,39.53553,1939,1088,1759,42,80872,3371.824951,-766.799988,4138.625,58,2089,2163,58,11986.875,1969.900024,405.524994,41,4578.350098,1583.824951,1866,4578
Urocitellus townsendii,-119.16194,38.98583,1939,1025,1989,47,76427,3313.274902,-884.450012,4197.725098,53,1969,2036,53,12015.97461,1853.474976,470.449982,36,4401.149902,1865.924927,2218,4401
Xerospermophilus spilosoma,-109.8314,32.2528,1931,1500,1957,50,71495,3454.425049,-383.875,3838.300049,2385,1821,2440,611,31414.22461,6519.924805,643.424988,72,15917.02441,2011.75,13670,7538
Xerospermophilus spilosoma,-109.6128,32.1753,1931,1482,1661,47,66167,3286.449951,-178.100006,3464.550049,2265,1817,2349,651,38404,8021.674805,847.474976,71,19746.25,2987.675049,16926,8854
Xerospermophilus spilosoma,-112.8767,35.3256,1931,1158,2010,51,71091,3253.800049,-684.900024,3938.700195,2064,1431,2093,268,32283.57617,5644.125,661.275024,55,14267.125,3313.325195,11725,8368
Xerospermophilus spilosoma,-110.0972,31.4383,1932,1644,1845,50,67691,3493.949951,-168.274994,3662.224854,2450,1988,2521,791,35652.17578,8751.849609,557.200012,88,20984.69922,2293.875,18053,6856
Xerospermophilus spilosoma,-109.1408,31.9136,1932,1514,1703,48,67475,3342.475098,-179.649994,3522.125,2303,1880,2391,656,34795.09766,7482.600098,674.299988,67,17141.84961,2765,14491,8279
Xerospermophilus spilosoma,-109.0898,31.9136,1932,1566,1763,48,69524,3429.824951,-201.149994,3630.974854,2387,1934,2472,688,29833.92578,6100,522.75,69,15287.875,2216.399902,12746,6626
Xerospermophilus spilosoma,-111.5247,36.4125,1932,1152,1544,38,85555,3229.574951,-731.724976,3961.299805,2195,1556,2270,57,20910.30078,4043.299805,600.075012,56,8710.549805,2459.25,7728,4295
Xerospermophilus spilosoma,-104.859729,38.302204,1933,1155,1751,42,84884,3293.774902,-852.974976,4146.75,2280,88,2280,88,30953.19922,4916.549805,614.724976,57,13019.59961,2880,13020,2880
Xerospermophilus spilosoma,-103.894,30.588,1939,1584,1704,51,61063,3193.774902,-144.524994,3338.299805,2252,946,2348,788,38796.77344,7198.325195,883.974976,71,20156.84961,3070.700195,18668,3306
Xerospermophilus spilosoma,-106.92243,34.262736,1939,1368,1876,45,82637,3444.149902,-651.549988,4095.699951,2332,548,2437,309,23265.77539,3936.350098,877.875,53,10769.22461,3278.825195,9442,3402
Xerospermophilus tereticaudus,-116.063568,33.574422,1908,2206,1794,46,74029,4131.25,260.100006,3871.149902,1263,2921,3164,1263,8795.299805,1542.375,76.150002,66,4278.325195,488.700012,889,4278
Xerospermophilus tereticaudus,-116.638,33.925,1908,1931,1746,49,63389,3840.600098,330.5,3510.100098,1264,2507,2772,1155,30867.44922,7251.225098,118.449997,94,19131.27539,698.975037,1330,16435
Xerospermophilus tereticaudus,-115.9668,32.7352,1909,2109,1862,50,66159,4067.125,362.25,3704.875,1280,2358,2964,1280,8939.75,1768.775024,43.725002,76,4704.475098,486.824982,1788,4704
Xerospermophilus tereticaudus,-116.44,32.97,1909,1686,1937,53,60702,3747.399902,128.675003,3618.724854,955,2231,2493,955,24028.09961,4758.174805,127.875,71,12390,1601.650024,3241,12390
Xerospermophilus tereticaudus,-114.61333,34.84806,1909,2112,1996,46,83129,4376.924805,92.650002,4284.274902,1081,2930,3211,1081,13084.2998,2043.424927,182.550003,55,5031.200195,1022.799988,2884,5031
Xerospermophilus tereticaudus,-114.4577,32.8861,1910,2251,1635,45,73106,4092.75,508.600006,3584.149902,1338,2529,3200,1338,9274.599609,1474.474976,55.450001,56,3473.850098,592.799988,2184,3474
Xerospermophilus tereticaudus,-114.7186,33.3174,1910,2209,1800,46,75582,4190.774902,345.399994,3845.375,1265,2518,3195,1265,10103.75,1550.424927,60.174999,59,4185.174805,530.825012,2182,4185
Xerospermophilus tereticaudus,-114.7057,32.7306,1910,2184,1750,47,71548,4064.024902,408.199982,3655.824951,1293,2451,3115,1293,8609,1346.25,51.125,58,3498.149902,449.224976,1792,3498
Xerospermophilus tereticaudus,-116.9774,34.926,1914,1739,1737,44,74516,3832.324951,-52.274998,3884.599854,987,2731,2731,816,13906.84961,2564.5,232.125,62,6617.700195,1219.025024,1219,6241
Xerospermophilus tereticaudus,-114.935824,34.106973,1914,2163,1698,43,81382,4192.75,245.600006,3947.149902,1145,2518,3229,1145,10831.75,1688.824951,120.675003,56,4310.424805,699.400024,2798,4310
Xerospermophilus tereticaudus,-114.592225,33.579538,1914,2149,1950,48,76939,4220.899902,189.074997,4031.824951,1188,2483,3157,1188,10796.84961,1690.200073,83.5,57,4460.850098,618.775024,2395,4461
